year,RTE,DIST,CNTY,POSTMILE,DESCRIPTION,VEHICLE_AADT_TOTAL,TOT_TRK_AADT,TRK_PERCENT_TOT
2022,1,12,ORA,0.129,"DANA POINT, JCT. RTE. 5",38250,2379,6.22
2022,1,12,ORA,0.78,"DANA POINT, DOHENY PARK ROAD",38900,1894,4.87
2022,1,12,ORA,9.418,"LAGUNA BEACH, JCT. RTE. 133 NORTH",38800,675,1.74
2022,1,12,ORA,9.418,"LAGUNA BEACH, JCT. RTE. 133 NORTH",38800,675,1.74
2022,1,12,ORA,19.797,"NEWPORT BEACH, JCT. RTE. 55, NEWPORT BOULEVARD",49600,565,1.14
2022,1,12,ORA,19.797,"NEWPORT BEACH, JCT. RTE. 55, NEWPORT BOULEVARD",49600,397,0.8
2022,1,12,ORA,21.549,SANTA ANA RIVER BRIDGE,38800,272,0.7
2022,1,12,ORA,23.739,"HUNTINGTON BEACH, JCT. RTE. 39 NORTH, BEACH BOULEVARD",38300,306,0.8
2022,1,7,LA,0,LOS ANGELES/ORANGE COUNTY LINE,40500,543,1.34
2022,1,7,LA,1.973,"LONG BEACH, JCT. RTE. 22, SEVENTH STREET",24200,649,2.68
2022,1,7,LA,1.973,"LONG BEACH, JCT. RTE. 22, SEVENTH STREET",31500,986,3.13
2022,1,7,LA,7.288,"LONG BEACH, JCT. RTE. 710, LONG BEACH FREEWAY",37500,2258,6.02
2022,1,7,LA,7.288,"LONG BEACH, JCT. RTE. 710, LONG BEACH FREEWAY",36000,6847,19.02
2022,1,7,LA,8.266,"LONG BEACH, JCT. RTE. 103, TERMINAL ISLAND FREEWAY",31500,6908,21.93
2022,1,7,LA,8.266,"LONG BEACH, JCT. RTE. 103, TERMINAL ISLAND FREEWAY",30000,7401,24.67
2022,1,7,LA,11.61,"LOS ANGELES, JCT. RTE. 110, HARBOR FREEWAY",38500,1890,4.91
2022,1,7,LA,11.61,"LOS ANGELES, JCT. RTE. 110, HARBOR FREEWAY",53000,2862,5.4
2022,1,7,LA,13.1,"LOS ANGELES, JCT. RTE. 213, WESTERN AVENUE",57000,2702,4.74
2022,1,7,LA,16.005,"TORRANCE, JCT. RTE. 107, HAWTHORNE BOULEVARD",36000,1318,3.66
2022,1,7,LA,16.005,"TORRANCE, JCT. RTE. 107, HAWTHORNE BOULEVARD",39500,1315,3.33
2022,1,7,LA,21.919,"MANHATTAN BEACH, ARTESIA BOULEVARD",44000,1465,3.33
2022,1,7,LA,21.919,"MANHATTAN BEACH, ARTESIA BOULEVARD",42500,1415,3.33
2022,1,7,LA,25.924,"LOS ANGELES, JCT. RTE. 105, GLENN ANDERSON FREEWAY",58000,1786,3.08
2022,1,7,LA,27.363,"LOS ANGELES, LOS ANGELES INTERNATIONAL AIRPORT, VIA LINCOLN BOULEVARD",34500,745,2.16
2022,1,7,LA,29.084,"LOS ANGELES, MANCHESTER AVENUE",53000,1145,2.16
2022,1,7,LA,31.29,"LOS ANGELES, JCT. RTE. 90, MARINA FREEWAY",48500,1048,2.16
2022,1,7,LA,31.29,"LOS ANGELES, JCT. RTE. 90, MARINA FREEWAY",61000,1531,2.51
2022,1,7,LA,34.576,"SANTA MONICA, JCT. RTE. 10, SANTA MONICA FREEWAY",40000,1224,3.06
2022,1,7,LA,35.17,"SANTA MONICA, MCCLURE TUNNEL",62000,3367,5.43
2022,1,7,LA,40.769,"JCT. RTE. 27, TOPANGA CANYON BOULEVARD",49500,1332,2.69
2022,1,7,LA,40.769,"JCT. RTE. 27, TOPANGA CANYON BOULEVARD",46000,1398,3.04
2022,1,7,LA,59.901,"MALIBU, JCT. RTE. 23, DECKER CANYON ROAD",11400,619,5.43
2022,1,7,LA,59.901,"MALIBU, JCT. RTE. 23, DECKER CANYON ROAD",10900,592,5.43
2022,1,7,VEN,9.866,CALLEGUAS CREEK,9900,645,6.52
2022,1,7,VEN,15.053,"OXNARD, PLEASANT VALLEY ROAD/RICE AVENUE",11400,746,6.54
2022,1,7,VEN,21.075,"OXNARD, JCT. RTE. 101, VENTURA FREEWAY",27000,740,2.74
2022,1,7,VEN,21.25,"OXNARD, JCT. RTE. 101, VENTURA FREEWAY",3900,347,8.91
2022,1,7,VEN,27.675,"SEACLIFF COLONY, JCT. RTE. 101, VENTURA FREEWAY",540,51,9.41
2022,1,7,VEN,28.48,"LAS CRUCES, JCT. RTE. 101; MOBIL OIL PIER",540,70,13
2022,1,5,SB,0,"LAS CRUCES, JCT. RTE. 101; MOBIL OIL PIER",7700,840,10.91
2022,1,5,SB,19.251,"LOMPOC, SOUTH JCT. RTE. 246",7900,855,10.82
2022,1,5,SB,19.251,"LOMPOC, SOUTH JCT. RTE. 246",12000,2760,23
2022,1,5,SB,20.565,"LOMPOC, NORTH JCT. RTE. 246",12000,1560,13
2022,1,5,SB,20.565,"LOMPOC, NORTH JCT. RTE. 246",11600,1276,11
2022,1,5,SB,22.519,"LOMPOC, SANTA YNEZ RIVER BRIDGE",26000,3120,12
2022,1,5,SB,23.296,LOMPOC/CASMALIA ROAD,18800,1316,7
2022,1,5,SB,29.891,VANDENBERG AIR FORCE BASE,16200,1782,11
2022,1,5,SB,29.891,VANDENBERG AIR FORCE BASE,17000,1870,11
2022,1,5,SB,36.189,"JCT. RTE. 135, VANDENBURG, NORTH",16900,1859,11
2022,1,5,SB,34.777,"ORCUTT, JCT. RTE. 135 NORTH",20500,2255,11
2022,1,5,SB,34.777,"ORCUTT, JCT. RTE. 135 NORTH",3500,1182,33.77
2022,1,5,SB,41.81,CASMALIA ROAD,3300,363,11.01
2022,1,5,SB,49.199,"GUADALUPE, JCT. RTE. 166 EAST",3250,488,15
2022,1,5,SB,49.199,"GUADALUPE, JCT. RTE. 166 EAST",7200,864,12
2022,1,5,SLO,10.9,HALCYON ROAD,12300,984,8
2022,1,5,SLO,10.9,HALCYON ROAD,9500,1127,11.86
2022,1,5,SLO,16.73,SOUTH JCT. RTE. 101,6800,227,3.34
2022,1,5,SLO,16.77,"SAN LUIS OBISPO, NORTH JCT. RTE. 101",26500,2120,8
2022,1,5,SLO,17.874,HIGHLAND DRIVE,25500,1785,7
2022,1,5,SLO,17.874,HIGHLAND DRIVE,23900,1912,8
2022,1,5,SLO,27.883,BAYWOOD PARK ROAD,18500,1480,8
2022,1,5,SLO,27.883,BAYWOOD PARK ROAD,26200,2096,8
2022,1,5,SLO,30.135,JCT. RTE. 41 NORTHEAST,19100,2674,14
2022,1,5,SLO,30.135,JCT. RTE. 41 NORTHEAST,23800,1904,8
2022,1,5,SLO,45.99,JCT. RTE. 46,7700,616,8
2022,1,5,SLO,45.99,JCT. RTE. 46,11500,1610,14
2022,1,5,SLO,56.39,HEARST CASTLE STATE PARK,3400,180,5.3
2022,1,5,MON,18.91,KIRK CREEK,1300,26,2
2022,1,5,MON,46.595,BIG SUR RIVER BRIDGE,3500,105,3
2022,1,5,MON,62.972,"BIG SUR, GARRAPATA CREEK BRIDGE",5400,108,2
2022,1,5,MON,72.921,"CARMEL VALLEY ROAD, CARMEL, SOUTH",19000,760,4
2022,1,5,MON,72.921,"CARMEL VALLEY ROAD, CARMEL, SOUTH",37500,1875,5
2022,1,5,MON,75.135,"JCT. RTE. 68, CARMEL- PACIFIC GROVE",49500,2475,5
2022,1,5,MON,75.135,"JCT. RTE. 68, CARMEL- PACIFIC GROVE",60000,2400,4
2022,1,5,MON,78.119,"MONTEREY, JCT. RTE. 68 EAST",87000,4350,5
2022,1,5,MON,78.119,"MONTEREY, JCT. RTE. 68 EAST",60000,3000,5
2022,1,5,MON,79.357,"SEASIDE, JCT. RTE. 218",68000,3400,5
2022,1,5,MON,79.357,"SEASIDE, JCT. RTE. 218",63000,3150,5
2022,1,5,MON,80.679,ORD VILLAGE INTERCHANGE,71000,3550,5
2022,1,5,MON,89.185,"SALINAS RIVER BRIDGE, CASTROVILLE, SOUTH",37500,2625,7
2022,1,5,MON,90.979,"CASTROVILLE, JCT. RTE. 156 WEST",44500,3560,8
2022,1,5,MON,90.979,"CASTROVILLE, JCT. RTE. 156 WEST",27000,2430,9
2022,1,5,MON,92.213,"CASTROVILLE, JCT. RTE. 183",28000,2800,10
2022,1,5,MON,101.04,SALINAS/PAJARO ROADS,29500,3245,11
2022,1,5,MON,101.04,SALINAS/PAJARO ROADS,41000,4510,11
2022,1,5,SCR,0.716,JCT. RTE. 129,41000,4100,10
2022,1,5,SCR,0.716,JCT. RTE. 129,44500,3560,8
2022,1,5,SCR,2.683,JCT. RTE. 152,35000,3150,9
2022,1,5,SCR,2.683,JCT. RTE. 152,59000,2950,5
2022,1,5,SCR,14.864,SOQUEL AVENUE,98000,5880,6
2022,1,5,SCR,16.821,"SANTA CRUZ, JCT. RTE. 17 NORTH",93000,4650,5
2022,1,5,SCR,16.821,"SANTA CRUZ, JCT. RTE. 17 NORTH",56000,2800,5
2022,1,5,SCR,20.611,"SANTA CRUZ, NORTH CITY LIMITS",14300,1287,9
2022,1,5,SCR,30.44,LANDING/SWANTON ROADS,9200,552,6
2022,1,4,SM,18.189,JCT. RTE. 84 EAST,6000,304,5.06
2022,1,4,SM,18.189,JCT. RTE. 84 EAST,6700,516,7.7
2022,1,4,SM,26.432,MIRAMONTES POINT ROAD,8000,401,5.01
2022,1,4,SM,29.036,"HALF MOON BAY, JCT. RTE. 92 EAST",27000,713,2.64
2022,1,4,SM,29.036,"HALF MOON BAY, JCT. RTE. 92 EAST",24600,782,3.18
2022,1,4,SM,35.334,VALLEMAR/ETHELDORE STREETS,15000,1140,7.6
2022,1,4,SM,40.959,"PACIFICA, LINDA MAR BOULEVARD",33000,891,2.7
2022,1,4,SM,43.464,"PACIFICA, SHARP PARK ROAD INTERCHANGE",47000,945,2.01
2022,1,4,SM,46.722,"DALY CITY, JCT. RTE. 35",48500,960,1.98
2022,1,4,SM,46.722,"DALY CITY, JCT. RTE. 35",69000,1166,1.69
2022,1,4,SM,47.802,SOUTH JCT. RTE. 280,74000,459,0.62
2022,1,4,SM,48.359,NORTH JCT. RTE. 280,89000,1219,1.37
2022,1,4,SF,1.897,"SAN FRANCISCO, JCT. RTE. 35",66000,1056,1.6
2022,1,4,SF,4.05,"SAN FRANCISCO, LINCOLN WAY",66000,1030,1.56
2022,1,4,SF,7.077,JCT. RTE. 101,60000,1320,2.2
2022,1,4,MRN,0,JCT. RTE. 101,31500,718,2.28
2022,1,4,MRN,0.65,"TAMALPAIS JUNCTION, ALMONTE BOULEVARD",31500,469,1.49
2022,1,4,MRN,3.35,SOUTH JCT. PANORAMIC HIGHWAY,3700,30,0.82
2022,1,4,MRN,17.2,BOLINAS ROAD,2700,41,1.52
2022,1,4,MRN,26.509,"SIR FRANCIS DRAKE BOULEVARD, SOUTH",3600,157,4.37
2022,1,4,MRN,45.36,TOMALES/PETALUMA ROADS,1450,30,2.1
2022,1,4,SON,0.19,VALLEY FORD ROAD,1150,39,3.43
2022,1,4,SON,5.38,BODEGA HIGHWAY,8100,505,6.24
2022,1,4,SON,20.1,JCT. RTE. 116 EAST,2350,65,2.76
2022,1,4,SON,20.1,JCT. RTE. 116 EAST,3000,174,5.8
2022,1,4,SON,33.038,"FORT ROSS, FORT ROSS ROAD",1950,121,6.2
2022,1,4,SON,48.112,STEWARTS POINT/SKAGGS SPRINGS ROAD,1750,179,10.25
2022,1,4,SON,48.112,STEWARTS POINT/SKAGGS SPRINGS ROAD,1750,174,9.93
2022,1,1,MEN,2.5,SONOMA/MENDOCINO COUNTY LINE,1840,285,15.49
2022,1,1,MEN,5.09,FISH ROCK ROAD,3100,170,5.48
2022,1,1,MEN,5.09,FISH ROCK ROAD,3100,172,5.55
2022,1,1,MEN,40.273,JCT. RTE. 128 EAST,2970,293,9.86
2022,1,1,MEN,40.273,JCT. RTE. 128 EAST,3000,205,6.83
2022,1,1,MEN,55.78,NORTH LIMITS CASPAR,8850,778,8.79
2022,1,1,MEN,59.803,JCT. RTE. 20 EAST,11000,679,6.17
2022,1,1,MEN,59.803,JCT. RTE. 20 EAST,4850,174,3.59
2022,1,1,MEN,90.874,JCT. RTE. 211 NORTH,570,86,15.17
2022,1,1,MEN,105.578,"LEGGETT, JCT. RTE. 101",630,55,8.75
2022,2,7,LA,3.645,"LOS ANGELES, JCT. RTE. 405, SAN DIEGO FREEWAY",40500,960,2.37
2022,2,7,LA,10.896,"LOS ANGELES, HIGHLAND AVENUE",31000,787,2.54
2022,2,7,LA,12.74,"LOS ANGELES, JCT. RTE. 101, HOLLYWOOD FREEWAY",44500,1130,2.54
2022,2,7,LA,12.75,"LOS ANGELES, JCT. RTE. 101, HOLLYWOOD FREEWAY",32500,1342,4.13
2022,2,7,LA,15.143,"LOS ANGELES, JCT. RTE. 5, GOLDEN STATE FREEWAY INTERCHANGE",46000,1279,2.78
2022,2,7,LA,15.143,"LOS ANGELES, JCT. RTE. 5, GOLDEN STATE FREEWAY INTERCHANGE",128000,2803,2.19
2022,2,7,LA,16.008,"LOS ANGELES, SAN FERNANDO ROAD INTERCHANGE",123000,2694,2.19
2022,2,7,LA,18.814,"LOS ANGELES, JCT. RTE. 134, VENTURA FREEWAY INTERCHANGE",128000,2803,2.19
2022,2,7,LA,18.814,"LOS ANGELES, JCT. RTE. 134, VENTURA FREEWAY INTERCHANGE",104000,1165,1.12
2022,2,7,LA,22.939,"LA CANADA-FLINTRIDGE, JCT. RTE. 210, FOOTHILL FREEWAY INTERCHANGE",99000,1752,1.77
2022,2,7,LA,23.438,"LA CANADA-FLINTRIDGE, FOOTHILL BOULEVARD",11600,130,1.12
2022,2,7,LA,24.463,"EAST JCT. RTE. 210, VIA ANGELES CREST HIGHWAY",12300,282,2.29
2022,2,7,LA,33.8,ANGELES FOREST HIGHWAY,2500,38,1.53
2022,2,7,LA,33.8,ANGELES FOREST HIGHWAY,600,33,5.55
2022,2,7,LA,38.37,MOUNT WILSON ROAD,600,33,5.55
2022,2,7,LA,38.37,MOUNT WILSON ROAD,290,15,5.24
2022,2,7,LA,64.085,"ISLIP SADDLE, JCT. RTE. 39 SOUTH (CLOSED)",170,8,4.92
2022,2,7,LA,64.085,"ISLIP SADDLE, JCT. RTE. 39 SOUTH (CLOSED)",170,8,4.92
2022,2,7,LA,77.39,BLUE RIDGE ROAD,170,8,4.61
2022,2,7,LA,77.39,BLUE RIDGE ROAD,310,13,4.29
2022,2,8,SBD,6.358,JCT. RTE. 138,7500,299,3.98
2022,3,2,TRI,0,JCT. RTE. 36,780,83,10.64
2022,3,2,TRI,6.22,MORGAN HILL ROAD,2000,215,10.77
2022,3,2,TRI,6.22,MORGAN HILL ROAD,1950,81,4.14
2022,3,2,TRI,7.2,HAYFORK,2850,307,10.77
2022,3,2,TRI,30.89,"WEAVERVILLE, NORTH JCT. RTE. 299",1900,148,7.79
2022,3,2,TRI,30.86,"WEAVERVILLE, NORTH JCT. RTE. 299",3050,125,4.09
2022,3,2,TRI,31.94,TOM BELL ROAD,2150,89,4.14
2022,3,2,TRI,31.94,TOM BELL ROAD,2150,98,4.57
2022,3,2,TRI,37.9,RUSH CREEK ROAD,610,64,10.49
2022,3,2,TRI,37.9,RUSH CREEK ROAD,1100,61,5.55
2022,3,2,TRI,59.64,TRINITY CENTER STATE HIGHWAY MAINTENANCE STATION,480,47,9.79
2022,3,2,TRI,79.501,U. S. FOREST SERVICE ROAD,150,16,10.67
2022,3,2,TRI,85.068,TRINITY/SISKIYOU COUNTY LINE,160,26,16.25
2022,3,2,SIS,0.408,TRINITY/SISKIYOU COUNTY LINE,160,26,16.25
2022,3,2,SIS,6.955,GAZELLE ROAD,270,35,13.12
2022,3,2,SIS,8.8,CALLAHAN,270,36,13.21
2022,3,2,SIS,8.8,CALLAHAN,400,45,11.35
2022,3,2,SIS,21,"ETNA, MAIN STREET",1200,127,10.58
2022,3,2,SIS,21,"ETNA, MAIN STREET",1400,139,9.92
2022,3,2,SIS,21.472,COLLIER WAY,1900,155,8.15
2022,3,2,SIS,32.2,"FORT JONES, SCOTT RIVER ROAD",2450,192,7.84
2022,3,2,SIS,32.2,"FORT JONES, SCOTT RIVER ROAD",3550,192,5.41
2022,3,2,SIS,38.258,MOFFETT CREEK ROAD,2650,181,6.83
2022,3,2,SIS,44.67,FOREST MOUNTAIN RANCH,3050,199,6.51
2022,3,2,SIS,47.264,"YREKA, MOONLIT OAKS AVENUE",13600,389,2.86
2022,3,2,SIS,47.264,"YREKA, MOONLIT OAKS AVENUE",6300,259,4.11
2022,3,2,SIS,48.164,"YREKA, OBERLIN ROAD",6600,242,3.66
2022,3,2,SIS,49.207,"YREKA, CENTER STREET",8200,176,2.15
2022,3,2,SIS,49.871,"YREKA, JCT. RTE. 263 NORTH",4350,297,6.82
2022,3,2,SIS,49.871,"YREKA, JCT. RTE. 263 NORTH",5700,698,12.25
2022,3,2,SIS,47.38,"YREKA, JCT. RTE. 5",3250,197,6.06
2022,3,2,SIS,48.955,"YREKA, AGER ROAD",2300,177,7.7
2022,3,2,SIS,49.454,"YREKA, PHILIPE LANE",2300,100,4.34
2022,3,2,SIS,53.22,"MONTAGUE, GRENADA ROAD",1650,93,5.65
2022,3,2,SIS,53.22,"MONTAGUE, GRENADA ROAD",3300,199,6.03
2022,3,2,SIS,54.187,"MONTAGUE, EAST CITY LIMITS",2700,133,4.93
2022,4,4,CC,0,"HERCULES, JCT. RTE. 80",44500,2772,6.23
2022,4,4,CC,11.4,PACHECO BLVD,74000,4114,5.56
2022,4,4,CC,12.667,JCT. RTE. 680,81000,3904,4.82
2022,4,4,CC,12.667,JCT. RTE. 680,78000,3970,5.09
2022,4,4,CC,14.668,"CONCORD, JCT. RTE. 242",81000,5476,6.76
2022,4,4,CC,14.668,"CONCORD, JCT. RTE. 242",182000,11393,6.26
2022,4,4,CC,18.83,WILLOW PASS RD (EAST)/SAN MARCO BLVD,170000,8789,5.17
2022,4,4,CC,18.83,WILLOW PASS RD (EAST)/SAN MARCO BLVD,152000,8390,5.52
2022,4,4,CC,20.102,BAILEY ROAD,160000,7360,4.6
2022,4,4,CC,44.367,BYRON HIGHWAY,28500,4392,15.41
2022,4,4,CC,44.367,BYRON HIGHWAY,25000,3623,14.49
2022,4,4,CC,46.46,DISCOVERY BAY BOULEVARD,11100,1534,13.82
2022,4,10,SJ,0,CONTRA COSTA/SAN JOAQUIN COUNTY LINE,13600,1537,11.3
2022,4,10,SJ,10.49,INLAND DRIVE,14000,1372,9.8
2022,4,10,SJ,10.49,INLAND DRIVE,14800,1806,12.2
2022,4,10,SJ,11.672,MAYBECK ROAD,15400,1786,11.6
2022,4,10,SJ,11.672,MAYBECK ROAD,15700,1711,10.9
2022,4,10,SJ,14.023,ROBERTS ISLAND ROAD,16400,2163,13.19
2022,4,10,SJ,14.023,ROBERTS ISLAND ROAD,17100,2120,12.4
2022,4,10,SJ,15.09,FRESNO AVENUE,18700,2132,11.4
2022,4,10,SJ,15.09,FRESNO AVENUE,17400,2436,14
2022,4,10,SJ,16.059,"STOCKTON, NORTH JCT RTE 5",16000,800,5
2022,4,10,SJ,16.059,"STOCKTON, NORTH JCT RTE 5",98000,9408,9.6
2022,4,10,SJ,17.052,STANISLAUS STREET,99000,9504,9.6
2022,4,10,SJ,19.986,SOUTH JCT. RTE. 99,105000,13440,12.8
2022,4,10,SJ,19.75,SOUTH JCT. RTE. 99,9400,536,5.7
2022,4,10,SJ,33.1,FARMINGTON/ESCALON-BELLOTA RD,5000,321,6.41
2022,4,10,SJ,33.1,FARMINGTON/ESCALON-BELLOTA RD,6200,391,6.3
2022,4,10,STA,8.885,STANISLAUS/CALAVERAS COUNTY LINE,7600,341,4.49
2022,4,10,CAL,0,STANISLAUS/CALAVERAS COUNTY LINE,7600,341,4.49
2022,4,10,CAL,26.22,VALLECITO,7900,514,6.5
2022,4,10,CAL,26.22,VALLECITO,7800,514,6.59
2022,4,10,CAL,29.62,BIG TREES/TOMBELL ROADS,7000,350,5
2022,4,10,CAL,29.62,BIG TREES/TOMBELL ROADS,6800,340,5
2022,4,10,CAL,42.62,MORAN ROAD EAST JUNCTION,6000,240,4
2022,4,10,CAL,44.497,BIG TREES STATE PARK,2700,189,7
2022,4,10,CAL,44.497,BIG TREES STATE PARK,2550,179,7.02
2022,4,10,CAL,49.57,MEKO DRIVE,1400,119,8.48
2022,4,10,CAL,65.865,CALAVERAS/ALPINE COUNTY LINE,1200,24,2
2022,4,10,ALP,0,CALAVERAS/ALPINE COUNTY LINE,1200,24,2
2022,5,11,SD,0.878,SOUTH JCT. RTE. 805,33500,1273,3.8
2022,5,11,SD,4.632,JCT. RTE. 75 WEST,133000,5586,4.2
2022,5,11,SD,4.632,JCT. RTE. 75 WEST,136000,5032,3.7
2022,5,11,SD,11.129,8TH STREET,197000,9850,5
2022,5,11,SD,12.647,JCT. RTE. 15 NORTH,216000,10800,5
2022,5,11,SD,12.647,JCT. RTE. 15 NORTH,147000,6027,4.1
2022,5,11,SD,14.077,"SAN DIEGO, JCT. RTE. 75 SOUTH",161000,6601,4.1
2022,5,11,SD,14.077,"SAN DIEGO, JCT. RTE. 75 SOUTH",163000,6520,4
2022,5,11,SD,15.036,"SAN DIEGO, JCT. RTE. 94",149000,5662,3.8
2022,5,11,SD,15.036,"SAN DIEGO, JCT. RTE. 94",192000,7680,4
2022,5,11,SD,16.069,"SAN DIEGO, JCT. RTE. 163",192000,7104,3.7
2022,5,11,SD,16.069,"SAN DIEGO, JCT. RTE. 163",183000,7503,4.1
2022,5,11,SD,20.056,JCT. RTE. 8/CAMINO DEL RIO,153000,6273,4.1
2022,5,11,SD,20.056,JCT. RTE. 8/CAMINO DEL RIO,144000,4896,3.4
2022,5,11,SD,23.476,"SAN DIEGO, BALBOA AVENUE",149000,6705,4.5
2022,5,11,SD,23.476,"SAN DIEGO, BALBOA AVENUE",134000,5360,4
2022,5,11,SD,25.947,JCT. RTE. 52 EAST,170000,6970,4.1
2022,5,11,SD,30.682,"SAN DIEGO, NORTH JCT. RTE. 805",60000,2280,3.8
2022,5,11,SD,41.509,ENCINITAS BOULEVARD,189000,15649,8.28
2022,5,11,SD,42.712,LEUCADIA BOULEVARD,209000,18622,8.91
2022,5,11,SD,51.201,JCT. RTE. 78 EAST,212000,10197,4.81
2022,5,11,SD,51.201,JCT. RTE. 78 EAST,190000,9120,4.8
2022,5,11,SD,52.834,BROOKS ST OC,160000,11488,7.18
2022,5,11,SD,53.43,MISSION AVENUE,153000,9149,5.98
2022,5,11,SD,54.39,HARBOR DRIVE/VANDERGRIFT,120000,10860,9.05
2022,5,11,SD,71.377,BASILONE ROAD,136000,9833,7.23
2022,5,12,ORA,0,SAN DIEGO/ORANGE COUNTY LINE,133000,9310,7
2022,5,12,ORA,6.78,JCT RTE 1,140200,9814,7
2022,5,12,ORA,9.604,"SAN JUAN CAPISTRANO, JCT. RTE. 74",145400,10178,7
2022,5,12,ORA,9.604,"SAN JUAN CAPISTRANO, JCT. RTE. 74",162200,11354,7
2022,5,12,ORA,13.776,CROWN VALLEY PARKWAY INTERCHANGE,193800,14535,7.5
2022,5,12,ORA,21.304,"JCT. RTE. 405, SANTA ANA FREEWAY",208700,14609,7
2022,5,12,ORA,23.12,"IRVINE, JCT. RTE. 133",186000,13020,7
2022,5,12,ORA,23.12,"IRVINE, JCT. RTE. 133",246800,17276,7
2022,5,12,ORA,30.263,"TUSTIN, JCT. RTE. 55, COSTA MESA FREEWAY",269700,18879,7
2022,5,12,ORA,30.263,"TUSTIN, JCT. RTE. 55, COSTA MESA FREEWAY",311900,21833,7
2022,5,12,ORA,34,"SANTA ANA, JCT. RTES. 22 AND 57, GARDEN GROVE/ORANGE FREEWAYS",213100,14917,7
2022,5,12,ORA,34,"SANTA ANA, JCT. RTES. 22 AND 57, GARDEN GROVE/ORANGE FREEWAYS",179000,12530,7
2022,5,12,ORA,34.942,"ORANGE, CHAPMAN AVENUE",159900,12792,8
2022,5,12,ORA,36.258,KATELLA AVENUE,144000,12240,8.5
2022,5,12,ORA,36.258,KATELLA AVENUE,176500,14120,8
2022,5,12,ORA,38.915,LINCOLN AVENUE,216600,19494,9
2022,5,12,ORA,38.915,LINCOLN AVENUE,206900,18621,9
2022,5,12,ORA,42.1,"FULLERTON, JCT. RTE. 91, RIVERSIDE/ARTESIA FREEWAYS",223000,18955,8.5
2022,5,12,ORA,42.1,"FULLERTON, JCT. RTE. 91, RIVERSIDE/ARTESIA FREEWAYS",133000,12635,9.5
2022,5,12,ORA,43.43,JCT. RTE. 39; BEACH BOULEVARD,213400,20273,9.5
2022,5,7,LA,0,ORANGE/LOS ANGELES COUNTY LINE,160000,12960,8.1
2022,5,7,LA,6.848,"SANTA FE SPRINGS, JCT. RTE. 605, SAN GABRIEL RIVER FREEWAY",180000,13050,7.25
2022,5,7,LA,6.848,"SANTA FE SPRINGS, JCT. RTE. 605, SAN GABRIEL RIVER FREEWAY",214000,14295,6.68
2022,5,7,LA,10.876,"COMMERCE, GARFIELD AVENUE INTERCHANGE",205000,16749,8.17
2022,5,7,LA,13.784,"COMMERCE, JCT. RTE. 710, LONG BEACH FREEWAY",213000,16784,7.88
2022,5,7,LA,13.784,"COMMERCE, JCT. RTE. 710, LONG BEACH FREEWAY",229000,14656,6.4
2022,5,7,LA,16.474,"LOS ANGELES, JCT. RTE. 60, POMONA FREEWAY",253000,19430,7.68
2022,5,7,LA,16.474,"LOS ANGELES, JCT. RTE. 60, POMONA FREEWAY",219000,14673,6.7
2022,5,7,LA,18.452,"LOS ANGELES, JCT. RTE. 10, SAN BERNARDINO FREEWAY",214000,14509,6.78
2022,5,7,LA,18.452,"LOS ANGELES, JCT. RTE. 10, SAN BERNARDINO FREEWAY",219000,13753,6.28
2022,5,7,LA,20.444,"LOS ANGELES, JCT. RTE. 110, PASADENA FREEWAY",206000,13493,6.55
2022,5,7,LA,20.444,"LOS ANGELES, JCT. RTE. 110, PASADENA FREEWAY",265000,13277,5.01
2022,5,7,LA,22.548,"LOS ANGELES, JCT. RTE. 2, GLENDALE FREEWAY",261000,13311,5.1
2022,5,7,LA,22.548,"LOS ANGELES, JCT. RTE. 2, GLENDALE FREEWAY",219000,14585,6.66
2022,5,7,LA,25.781,"LOS ANGELES, COLORADO BOULEVARD EXTENSION INTERCHANGE",232000,14570,6.28
2022,5,7,LA,27.08,"LOS ANGELES, JCT. RTE. 134, VENTURA FREEWAY",242000,14907,6.16
2022,5,7,LA,27.08,"LOS ANGELES, JCT. RTE. 134, VENTURA FREEWAY",222000,15473,6.97
2022,5,7,LA,36.358,"LOS ANGELES, JCT. RTE. 170, HOLLYWOOD FREEWAY",182000,11593,6.37
2022,5,7,LA,36.358,"LOS ANGELES, JCT. RTE. 170, HOLLYWOOD FREEWAY",274000,20386,7.44
2022,5,7,LA,39.361,"LOS ANGELES, JCT. RTE. 118, RONALD REAGAN FREEWAY",271000,21057,7.77
2022,5,7,LA,41,S/O JCT RTE 405;N/O RINALDI ST,174000,5255,3.02
2022,5,7,LA,41.597,"LOS ANGELES, JCT. RTE. 405, SAN DIEGO FREEWAY",175000,6440,3.68
2022,5,7,LA,41.597,"LOS ANGELES, JCT. RTE. 405, SAN DIEGO FREEWAY",285000,17471,6.13
2022,5,7,LA,44.014,"LOS ANGELES, JCT. RTE. 210, FOOTHILL FREEWAY",268000,21065,7.86
2022,5,7,LA,45.584,"JCT. RTE. 14, ANTELOPE VALLEY FREEWAY",193000,18760,9.72
2022,5,7,LA,53.565,"SANTA CLARITA, SOUTH JCT. RTE. 126, MAGIC MOUNTAIN PARKWAY INTERCHANGE",149000,18774,12.6
2022,5,7,LA,55.48,"SANTA CLARITA, NORTH JCT. RTE. 126, HENRY MAYO DRIVE INTERCHANGE",127000,18707,14.73
