year,RTE,DIST,CNTY,POSTMILE,DESCRIPTION,VEHICLE_AADT_TOTAL,TRUCK_AADT_TOTAL,TRK_PERCENT_TOT,Latitude,Longitude
2020,10,7,LA,21.382,"MONTEREY PARK, JCT. RTE. 710, LONG BEACH FREEWAY INTERCHANGE",190000,5852,3.08,34.06111111111111,-118.16516666666668
2020,10,7,LA,24.32,ALMANSOR AVE,221000,6807,3.08,34.07152777777778,-118.11725
2020,10,7,LA,24.831,"MONTEREY PARK, NEW AVENUE INTERCHANGE",213000,6560,3.08,34.07166666666667,-118.10833333333333
2020,10,7,LA,26.857,"EL MONTE, JCT. RTE. 164, ROSEMEAD BOULEVARD",205000,6314,3.08,34.07205555555556,-118.07302777777777
2020,10,7,LA,26.857,"EL MONTE, JCT. RTE. 164, ROSEMEAD BOULEVARD",192000,5914,3.08,34.07205555555556,-118.07302777777777
2020,10,7,LA,31.151,"BALDWIN PARK, JCT. RTE. 605, SAN GABRIEL RIVER FREEWAY INTERCHANGE",220000,7414,3.37,34.06497222222222,-118.00019444444445
2020,10,7,LA,31.151,"BALDWIN PARK, JCT. RTE. 605, SAN GABRIEL RIVER FREEWAY INTERCHANGE",208000,13416,6.45,34.06497222222222,-118.00019444444445
2020,10,7,LA,36.5,"WEST COVINA, AZUSA AVENUE INTERCHANGE",188000,13423,7.14,34.07205555555556,-117.90758333333333
2020,10,7,LA,42.443,"POMONA, JCT. RTES. 57/71, ORANGE/CHINO VALLEY FREEWAYS INTERCHANGE",203000,15915,7.84,34.065083333333334,-117.80655555555555
2020,10,7,LA,42.443,"POMONA, JCT. RTES. 57/71, ORANGE/CHINO VALLEY FREEWAYS INTERCHANGE",250000,16825,6.73,34.065083333333334,-117.80655555555555
2020,10,7,LA,47.737,"POMONA, INDIAN HILL BOULEVARD INTERCHANGE",261000,17748,6.8,34.08166666666667,-117.71941666666667
2020,10,7,LA,48.265,LOS ANGELES/SAN BERNARDINO COUNTY LINE,212000,13886,6.55,34.081833333333336,-117.71036111111111
2020,10,8,SBD,0.0,LOS ANGELES/SAN BERNARDINO COUNTY LINE,212000,13886,6.55,34.081833333333336,-117.71036111111111
2020,10,8,SBD,1.229,"MONTCLAIR, CENTRAL AVENUE",210000,13944,6.64,34.08530555555556,-117.68986111111111
2020,10,8,SBD,1.229,"MONTCLAIR, CENTRAL AVENUE",217000,14409,6.64,34.08530555555556,-117.68986111111111
2020,10,8,SBD,3.468,"UPLAND, JCT. RTE. 83",217000,14517,6.69,34.08727777777778,-117.6511388888889
2020,10,8,SBD,3.468,"UPLAND, JCT. RTE. 83",219000,14651,6.69,34.08727777777778,-117.6511388888889
2020,10,8,SBD,9.936,"ONTARIO, JCT. RTE. 15",226000,15119,6.69,34.06736111111111,-117.54494444444444
2020,10,8,SBD,9.936,"ONTARIO, JCT. RTE. 15",222000,22711,10.23,34.06736111111111,-117.54494444444444
2020,10,8,SBD,11.132,ETIWANDA AVENUE,222000,22711,10.23,34.06741666666667,-117.52411111111111
2020,10,8,SBD,11.132,ETIWANDA AVENUE,190000,19437,10.23,34.06741666666667,-117.52411111111111
2020,10,8,SBD,13.169,"FONTANA, CHERRY AVENUE",190000,26865,14.14,34.06605555555555,-117.4888611111111
2020,10,8,SBD,18.492,"BLOOMINGTON, CEDAR AVENUE",177000,18107,10.23,34.06861111111112,-117.39611111111111
2020,10,8,SBD,18.492,"BLOOMINGTON, CEDAR AVENUE",174000,17713,10.18,34.06861111111112,-117.39611111111111
2020,10,8,SBD,20.965,PEPPER AVENUE,175000,17675,10.1,34.06888888888889,-117.353
2020,10,8,SBD,20.965,PEPPER AVENUE,175000,17500,10.0,34.06888888888889,-117.353
2020,10,8,SBD,23.248,"COLTON, MOUNT VERNON AVENUE",181000,17901,9.89,34.06505555555555,-117.31372222222222
2020,10,8,SBD,24.24,"COLTON, JCT. RTE. 215",177000,19647,11.1,34.064388888888885,-117.29647222222222
2020,10,8,SBD,24.24,"COLTON, JCT. RTE. 215",204000,22440,11.0,34.064388888888885,-117.29647222222222
2020,10,8,SBD,27.296,MOUNTAIN VIEW AVENUE,175000,23100,13.2,34.06647222222222,-117.24394444444445
2020,10,8,SBD,27.296,MOUNTAIN VIEW AVENUE,172000,21156,12.3,34.06647222222222,-117.24394444444445
2020,10,8,SBD,29.313,JCT RTE 210 /ALABAMA STREET OC,169000,20280,12.0,34.0665,-117.20875000000001
2020,10,8,SBD,29.313,JCT RTE 210 /ALABAMA STREET OC,155800,18696,12.0,34.0665,-117.20875000000001
2020,10,8,SBD,30.899,"REDLANDS, JCT. RTE. 38 NORTH",155800,16203,10.4,34.06166666666666,-117.18261111111111
2020,10,8,SBD,30.899,"REDLANDS, JCT. RTE. 38 NORTH",132000,15840,12.0,34.06166666666666,-117.18261111111111
2020,10,8,SBD,35.5,YUCAIPA BOULEVARD,134000,17420,13.0,34.026694444444445,-117.11941666666667
2020,10,8,SBD,35.5,YUCAIPA BOULEVARD,116000,18560,16.0,34.026694444444445,-117.11941666666667
2020,10,8,RIV,3.048,CHERRY VALLEY BOULEVARD,103000,13493,13.1,33.968222222222224,-117.03572222222222
2020,10,8,RIV,6.67,JCT. RTE. 60 WEST,99000,13365,13.5,33.933166666666665,-116.99061111111111
2020,10,8,RIV,6.67,JCT. RTE. 60 WEST,122000,16470,13.5,33.933166666666665,-116.99061111111111
2020,10,8,RIV,7.574,"BEAUMONT, JCT. RTE. 79 SOUTH",121000,17545,14.5,33.92691666666666,-116.97711111111111
2020,10,8,RIV,11.333,"BANNING, SUNSET AVENUE",123000,17589,14.3,33.924499999999995,-116.91191666666667
2020,10,8,RIV,14.76,EAST RAMSEY STREET,111000,17760,16.0,33.92652777777778,-116.8526111111111
2020,10,8,RIV,14.76,EAST RAMSEY STREET,115000,21045,18.3,33.92652777777778,-116.8526111111111
2020,10,8,RIV,25.201,JCT. RTE. 111,104000,19760,19.0,33.922666666666665,-116.67847222222223
2020,10,8,RIV,25.201,JCT. RTE. 111,88000,19272,21.9,33.922666666666665,-116.67847222222223
2020,10,8,RIV,29.691,JCT. RTE. 62 NORTH,88000,19272,21.9,33.91422222222222,-116.60397222222221
2020,10,8,RIV,29.691,JCT. RTE. 62 NORTH,82000,21484,26.2,33.91422222222222,-116.60397222222221
2020,10,8,RIV,33.129,INDIAN AVENUE,82000,20500,25.0,33.90461111111111,-116.5453888888889
2020,10,8,RIV,33.129,INDIAN AVENUE,82000,19352,23.6,33.90461111111111,-116.5453888888889
2020,10,8,RIV,52.342,JEFFERSON STREE/INDIO BOULEVARD,87000,28275,32.5,33.750194444444446,-116.27130555555556
2020,10,8,RIV,52.342,JEFFERSON STREE/INDIO BOULEVARD,71000,23998,33.8,33.750194444444446,-116.27130555555556
2020,10,8,RIV,57.831,"INDIO, JCT. RTE. 86 SOUTH",55000,17171,31.22,33.71716666666667,-116.19091666666667
2020,10,8,RIV,57.831,"INDIO, JCT. RTE. 86 SOUTH",28000,9694,34.62,33.71716666666667,-116.19091666666667
2020,10,8,RIV,58.916,"COACHELLA, DILLON ROAD",27000,10452,38.71,33.71522222222222,-116.17269444444445
2020,10,8,RIV,105.087,JCT. RTE. 177 NORTH,26500,9365,35.34,33.71072222222222,-115.40047222222223
2020,10,8,RIV,105.087,JCT. RTE. 177 NORTH,25500,9384,36.8,33.71072222222222,-115.40047222222223
2020,10,8,RIV,149.15,JCT. RTE. 78 SOUTH,27000,9315,34.5,33.60677777777778,-114.65775000000001
2020,10,8,RIV,149.15,JCT. RTE. 78 SOUTH,28000,9212,32.9,33.60677777777778,-114.65775000000001
2020,10,8,RIV,154.167,JCT. RTE. 95 NORTH,28000,9920,35.43,33.60755555555556,-114.57074999999999
2020,10,8,RIV,154.167,JCT. RTE. 95 NORTH,29400,10628,36.15,33.60755555555556,-114.57074999999999
2020,10,8,RIV,156.492,ARIZONA STATE LINE,29400,10608,36.08,33.60475,-114.53069444444445
