,DI,RTE,CO,PM,CS,LEG,YR,AM_DIR,AM_WAY_PHV,AM_K_FACTOR_AMT,AM_D_FACTOR_AMT,AM_KD_FACTOR,AM_HOUR,AM_DAY,AM_MONTH,PM_DIR,PM_WAY_PHV,PM_K_FACTOR_AMT,PM_D_FACTOR_AMT,PM_KD_FACTOR,PM_HOUR,PM_DAY,PM_MONTH
1162,10,205,SJ,1,8,B,20,W,4966,4.7,87.91,4.13,4,WED,JUN,E,5282,5.89,74.64,4.39,19,THU,FEB
1163,10,205,SJ,8.127,121,A,20,E,4994,7.26,52.99,3.85,12,SAT,JAN,E,4998,6.44,59.77,3.85,14,TUE,SEP
1164,7,210,LA,3.57,527,O,20,E,3421,7.41,61.91,4.59,6,TUE,MAR,W,4269,9.51,60.18,5.73,16,FRI,FEB
1165,7,210,LA,4.936,199,B,20,E,5703,7.7,73.27,5.64,6,WED,OCT,W,4676,8.72,53.07,4.63,16,THU,JAN
1166,7,210,LA,7.194,781,O,20,W,5894,7.68,62.62,4.81,6,TUE,DEC,E,6234,9.97,51.01,5.09,16,THU,FEB
1167,7,210,LA,17.7,544,O,20,E,7668,9.05,61.12,5.53,7,WED,NOV,W,8478,11.04,55.39,6.11,16,TUE,FEB
1168,7,210,LA,18.872,252,A,20,E,5158,9.21,58.79,5.41,8,MON,FEB,W,5489,10.27,56.1,5.76,17,WED,JAN
1169,7,210,LA,23.547,759,O,20,W,5512,9.86,53.28,5.25,7,WED,FEB,E,4725,8.98,50.11,4.5,13,SAT,MAR
1170,7,210,LA,27.409,156,O,20,E,10134,7.8,54.98,4.29,10,SAT,NOV,E,10047,7.63,55.69,4.25,17,MON,OCT
1171,7,210,LA,30.45,760,A,20,E,9152,7.92,52.66,4.17,10,SAT,OCT,E,8954,7.84,52.02,4.08,14,SUN,FEB
1172,7,210,LA,31.46,810,O,20,W,8347,7.72,52.14,4.03,12,SUN,DEC,E,8204,7.84,50.46,3.96,13,SAT,NOV
1173,7,210,LA,41.594,905,A,20,W,8357,7.02,53.52,3.76,11,SUN,OCT,W,8446,6.93,54.78,3.8,16,SUN,OCT
1174,7,210,LA,46.207,128,O,20,W,7083,7.16,61.09,4.37,8,MON,NOV,W,6706,7.81,53.01,4.14,15,SAT,OCT
1175,7,210,LA,51.849,495,B,20,W,6178,6.61,62.75,4.14,7,FRI,JAN,E,6164,6.84,60.45,4.13,14,THU,SEP
1176,7,210,LA,52.148,895,B,20,W,6175,6.95,59.59,4.14,7,WED,FEB,E,6163,7.08,58.38,4.13,15,WED,FEB
1177,8,210,SBD,1.497,201,A,20,W,6544,7.06,57.69,4.07,7,MON,JAN,E,6549,7.18,56.75,4.07,14,THU,AUG
1178,8,210,SBD,11.498,204,A,19,W,6954,6.2,61.66,3.82,6,WED,SEP,E,7501,7.01,58.82,4.12,19,FRI,JAN
1179,8,210,SBD,11.498,202,B,19,E,6581,6.31,55.61,3.51,11,SAT,MAY,E,6961,6.82,54.47,3.71,16,TUE,JAN
1180,8,210,SBD,23.136,306,B,19,W,4652,6.61,54.43,3.6,7,THU,FEB,E,5925,7.93,57.79,4.58,15,THU,FEB
1181,8,210,SBD,23.588,210,B,19,W,6629,6.75,60.74,4.1,7,THU,SEP,W,5944,6.82,53.9,3.67,15,FRI,FEB
1182,8,210,SBD,26.729,211,B,20,W,4347,8.24,53.84,4.44,7,TUE,JAN,W,4460,8.06,56.48,4.55,16,FRI,JAN
1183,8,210,SBD,33.18,864,B,20,E,3309,7.99,55.35,4.42,7,TUE,JAN,W,3160,7.6,55.57,4.22,15,SAT,AUG
1184,1,211,HUM,77.05,148,A,19,S,393,13.41,51.31,6.88,12,SAT,NOV,N,435,14.32,53.18,7.62,13,SAT,NOV
1185,8,215,RIV,9.507,902,A,20,S,4439,6.63,60.96,4.04,8,MON,NOV,N,4753,7.53,57.49,4.33,17,FRI,JUN
1186,8,215,RIV,15.515,603,B,18,S,5044,6.89,60.27,4.15,7,WED,SEP,N,4960,7.12,57.29,4.08,17,THU,JUL
1187,8,215,RIV,26.308,827,A,20,N,4408,7.52,62.19,4.68,6,MON,JAN,S,3993,7.89,53.66,4.23,16,FRI,NOV
1188,8,215,RIV,30.933,214,A,19,N,5142,6.13,59.23,3.63,5,TUE,APR,S,5080,6.18,58.09,3.59,18,MON,JAN
1189,8,215,RIV,38.339,803,A,18,N,8315,6.2,56.39,3.5,12,SAT,AUG,N,9015,6.2,61.14,3.79,17,THU,MAR
1190,8,215,RIV,42.163,230,A,20,N,8111,6.29,58.81,3.7,6,FRI,FEB,N,7942,7.22,50.22,3.62,19,TUE,OCT
1191,8,215,RIV,43.9,232,B,20,N,9951,7.39,75.39,5.57,7,MON,MAR,N,9417,6.93,76.1,5.27,16,MON,JAN
1192,8,215,SBD,4.052,828,A,20,N,7506,7.52,51.96,3.91,7,TUE,NOV,N,8834,8.07,57.01,4.6,16,FRI,SEP
1193,8,215,SBD,4.052,868,B,20,S,7499,7.37,54.8,4.04,7,TUE,JAN,S,7219,7.3,53.26,3.89,16,THU,AUG
1194,8,215,SBD,14.104,606,A,20,S,3060,7.06,65.25,4.6,7,MON,JAN,N,3073,7.89,58.65,4.62,16,TUE,FEB
1195,6,216,TUL,0.488,142,A,20,W,708,10.02,55.57,5.57,7,TUE,OCT,E,815,10.66,60.1,6.41,17,TUE,OCT
1196,6,216,TUL,2.46,171,A,20,W,285,12.14,58.4,7.09,12,SUN,MAR,E,232,11.52,50.11,5.77,15,FRI,DEC
1197,6,216,TUL,11.732,831,B,20,W,248,9.45,58.91,5.57,7,THU,OCT,E,256,9.86,58.31,5.75,17,MON,JAN
1198,6,216,TUL,14.006,143,B,20,W,264,6.66,68.93,4.59,6,MON,OCT,E,329,10.24,55.86,5.72,15,THU,OCT
1199,6,216,TUL,14.006,144,A,20,W,244,8.66,57.68,4.99,7,MON,OCT,E,274,10.07,55.69,5.61,17,THU,OCT
1200,6,216,TUL,19.245,145,B,20,E,90,11.48,64.29,7.38,12,SUN,JUL,W,97,12.13,65.54,7.95,17,SUN,JUL
1201,5,217,SB,0.464,126,A,20,W,1032,14.12,80.56,11.38,9,WED,NOV,E,1055,16.83,69.14,11.63,17,MON,FEB
1202,3,220,SAC,3.114,922,B,20,W,66,12.26,78.57,9.64,5,FRI,JUL,E,70,15.77,64.82,10.22,15,FRI,APR
1203,1,222,MEN,0.96,733,A,18,W,366,7.75,62.78,4.87,7,THU,NOV,W,432,10.95,52.49,5.75,16,WED,FEB
1204,6,223,KER,1.85,161,A,18,W,108,9.19,80.6,7.41,5,WED,JUN,E,122,11.73,71.35,8.37,16,FRI,DEC
1205,6,223,KER,10.509,401,B,18,W,371,10.73,82.26,8.83,5,MON,JUN,E,365,11.97,72.57,8.69,16,WED,DEC
1206,6,223,KER,10.536,223,A,18,E,371,9.39,53.69,5.04,7,FRI,SEP,E,448,10.61,57.36,6.08,16,MON,SEP
1207,6,223,KER,10.94,146,A,18,E,396,10.14,55.46,5.62,7,WED,SEP,E,390,10,55.4,5.54,16,TUE,SEP
1208,6,223,KER,16.014,225,A,18,W,396,6.13,71.61,4.39,5,TUE,SEP,E,470,9.08,57.39,5.21,16,MON,SEP
1209,6,223,KER,16.014,224,B,18,E,391,8.37,62.36,5.22,12,MON,JUN,W,383,9.74,52.54,5.12,16,FRI,SEP
1210,6,223,KER,20.911,147,B,18,E,411,7.41,54.08,4.01,11,TUE,MAR,E,518,9.61,52.54,5.05,17,FRI,SEP
1211,5,227,SLO,7.12,148,A,20,N,1148,12.35,75.93,9.38,8,TUE,FEB,S,1280,13.85,75.47,10.46,17,WED,OCT
1212,4,237,SCL,6.866,495,B,19,W,5252,7.42,59.87,4.44,7,WED,APR,E,4962,6.83,61.49,4.2,14,THU,OCT
1213,4,237,SCL,9.335,216,B,19,E,4875,4.54,88.83,4.04,5,TUE,JUL,W,6730,8.41,66.23,5.57,17,WED,JUL
1214,4,238,ALA,0,146,A,18,S,2078,11.4,70.39,8.03,8,WED,JUL,S,1525,7.53,78.25,5.89,15,WED,APR
1215,6,245,TUL,0,87,A,20,S,160,8.5,55.56,4.72,7,TUE,JAN,N,210,9.71,63.83,6.19,17,THU,OCT
1216,6,245,TUL,7.066,88,A,20,N,288,7.93,58.54,4.64,7,FRI,OCT,N,379,11.37,53.68,6.1,15,FRI,JAN
1217,6,245,TUL,7.066,406,B,20,N,243,7.94,60.15,4.78,7,THU,OCT,N,310,11.32,53.82,6.09,15,WED,OCT
1218,6,245,TUL,11.999,407,B,20,S,61,9.65,59.8,5.77,12,SAT,OCT,N,71,11.16,60.17,6.72,13,SAT,OCT
1219,6,245,TUL,11.999,89,A,20,S,42,12.04,58.33,7.02,12,SAT,OCT,S,45,11.71,64.29,7.53,15,TUE,OCT
1220,6,245,FRE,8.971,304,B,20,N,35,24.31,79.55,19.34,10,SAT,OCT,S,33,20.44,89.19,18.23,16,THU,JUL
1221,8,247,SBD,45.112,990,A,20,N,165,8.77,71.12,6.24,10,SUN,JUL,N,189,11.04,64.73,7.14,13,SAT,FEB
1222,8,247,SBD,78.096,247,B,20,N,791,9.57,53.41,5.11,12,WED,JAN,S,1816,17.29,67.86,11.74,14,FRI,OCT
1223,1,253,MEN,0,766,A,20,E,103,9.69,58.19,5.64,12,SUN,JUL,W,121,12.05,55,6.63,16,FRI,OCT
1224,1,253,MEN,17.18,762,B,20,W,167,10.08,60.95,6.14,10,FRI,OCT,W,170,10.7,58.42,6.25,15,FRI,JUL
1225,1,254,HUM,16.84,129,B,20,N,75,28.72,53.19,15.27,12,SAT,AUG,S,80,30.96,52.63,16.29,15,SAT,AUG
1226,1,255,HUM,8.75,805,A,20,S,773,9.55,59.42,5.67,12,FRI,JAN,S,982,12.86,56.05,7.21,16,WED,FEB
1227,2,263,SIS,49.07,180,A,20,S,102,9.84,56.35,5.54,11,TUE,MAY,N,113,11.2,54.85,6.14,13,FRI,MAY
1228,2,265,SIS,20.328,185,B,20,S,85,9.77,56.29,5.5,12,TUE,AUG,N,92,11.26,52.87,5.95,15,THU,AUG
1229,3,267,NEV,1.419,929,A,20,W,954,10.5,56.89,5.98,12,THU,JAN,W,1043,11.55,56.56,6.53,16,FRI,JAN
1230,3,267,NEV,1.419,928,B,20,W,866,8.02,71.57,5.74,10,SUN,FEB,W,991,10.18,64.56,6.57,16,MON,FEB
1231,3,267,PLA,3.76,930,B,20,E,830,11.99,60.32,7.23,10,SUN,JUL,E,919,11.13,71.97,8.01,16,SUN,JAN
1232,3,267,PLA,6.23,931,B,18,W,759,12.65,56.52,7.15,10,SAT,JUL,W,803,10.62,71.19,7.56,16,SAT,JAN
1233,3,267,PLA,9.898,935,B,20,W,638,11.41,58.21,6.64,11,SUN,JUN,W,689,11.47,62.58,7.18,16,SUN,AUG
1234,6,269,KIN,0,930,A,20,S,179,10.41,82.87,8.63,5,WED,SEP,N,113,9.49,57.36,5.45,16,TUE,MAR
1235,6,269,FRE,12.747,306,B,20,N,407,10.91,80.12,8.74,5,WED,SEP,S,370,11.81,67.27,7.94,15,MON,JUN
1236,6,269,FRE,24.764,940,B,20,S,265,13.82,72.8,10.06,6,TUE,MAR,N,224,12.23,69.57,8.5,16,TUE,MAR
1237,9,270,MNO,0,978,A,20,E,53,30.66,81.54,25,10,SAT,JUN,W,52,40.09,61.18,24.53,14,THU,AUG
1238,1,271,MEN,7.29,196,B,20,S,115,20.8,76.67,15.95,10,MON,SEP,S,134,27.18,68.37,18.58,14,SUN,AUG
1239,2,273,SHA,3.812,155,A,18,S,385,7.83,57.64,4.51,11,FRI,NOV,S,460,8.45,63.8,5.39,14,TUE,FEB
1240,2,273,SHA,11.1,203,A,20,N,1062,8.66,66.58,5.77,7,THU,OCT,S,1045,9.29,61.11,5.68,17,TUE,DEC
1241,2,273,SHA,14.184,156,A,20,N,1243,10.66,63.74,6.79,7,TUE,MAR,S,1136,9.7,64,6.21,17,MON,FEB
1242,2,273,SHA,17.385,204,B,20,S,767,9.75,54.01,5.27,7,TUE,JAN,N,927,10.17,62.59,6.37,17,TUE,NOV
1243,2,273,SHA,18.92,315,B,18,N,632,8.71,55.1,4.8,11,THU,FEB,N,697,9.31,56.85,5.29,15,THU,FEB
1244,2,273,SHA,20.033,157,B,18,S,470,10.49,66.76,7,8,THU,NOV,N,481,10.58,67.75,7.17,17,WED,FEB
1245,1,283,HUM,0.13,283,O,20,S,112,9.35,59.26,5.54,12,TUE,JUN,N,131,10.44,62.09,6.48,16,THU,FEB
1246,2,284,PLU,0,186,A,19,S,82,23.29,51.25,11.94,12,SUN,AUG,S,87,20.82,60.84,12.66,14,SUN,AUG
1247,1,299,HUM,0,192,A,20,W,640,10.05,53.16,5.34,8,THU,FEB,W,745,11.01,56.48,6.22,15,WED,SEP
1248,1,299,HUM,7.6,475,O,20,E,271,10.42,66.1,6.89,10,SAT,JUN,W,308,14.18,55.2,7.83,15,MON,JUL
1249,1,299,HUM,41.86,109,A,20,E,232,12.23,57.57,7.04,11,FRI,JUN,W,260,13.44,58.69,7.89,13,FRI,AUG
1250,2,299,TRI,51.03,291,A,18,E,157,10.26,53.4,5.48,12,FRI,NOV,E,182,11.62,54.66,6.35,14,SUN,AUG
1251,2,299,TRI,58.11,208,B,20,E,294,10.7,57.09,6.11,12,SUN,AUG,W,312,11.49,56.42,6.48,17,FRI,SEP
1252,2,299,TRI,72.246,159,O,18,E,274,10.48,59.7,6.25,12,SUN,JUL,W,293,11,60.79,6.69,16,FRI,JUL
1253,2,299,SHA,0,159,O,18,E,274,10.48,59.7,6.25,12,SUN,JUL,W,293,11,60.79,6.69,16,FRI,JUL
1254,2,299,SHA,21.648,209,O,20,W,596,10.55,60.82,6.42,11,SAT,SEP,W,639,12.25,56.15,6.88,14,FRI,JUL
1255,2,299,SHA,23.81,301,B,20,W,1027,11.1,53.19,5.91,7,TUE,OCT,E,984,10.8,52.4,5.66,14,MON,FEB
1256,2,299,SHA,24.088,317,A,18,E,1141,8.85,51.77,4.58,12,TUE,FEB,E,1279,9.55,53.83,5.14,17,THU,FEB
1257,2,299,SHA,24.822,162,A,20,E,1137,11.67,52.45,6.12,12,WED,NOV,E,1102,11.04,53.76,5.93,17,THU,NOV
1258,2,299,SHA,27.239,191,A,20,W,547,9.52,61.12,5.82,7,THU,OCT,E,532,10.09,56.06,5.66,16,THU,OCT
1259,2,299,SHA,31.687,213,A,20,W,277,10.58,55.4,5.86,12,SUN,JUL,E,278,10.87,54.09,5.88,16,FRI,OCT
1260,2,299,SHA,75.63,244,O,20,E,458,10.61,52.83,5.6,12,WED,AUG,W,441,10,53.98,5.4,15,TUE,AUG
1261,2,299,SHA,80.085,214,A,20,E,182,8.29,70.27,5.82,6,MON,JUL,E,192,11.13,55.17,6.14,16,TUE,JUL
1262,2,299,SHA,91.56,165,B,20,W,173,8.69,58.45,5.08,9,WED,AUG,E,190,9.46,59.01,5.58,17,MON,AUG
1263,2,299,SHA,95.24,319,B,20,E,202,9.68,53.02,5.13,12,FRI,MAY,E,242,10.54,58.31,6.15,16,THU,NOV
1264,2,299,LAS,3.9,166,B,20,W,91,9.82,65,6.38,9,WED,AUG,W,97,12.34,55.11,6.8,15,FRI,AUG
1265,2,299,MOD,0.332,167,B,20,E,73,10.84,73.74,8,12,SAT,JUN,W,66,12.6,57.39,7.23,15,THU,JUN
1266,2,299,MOD,21.749,169,B,20,W,54,11.34,64.29,7.29,12,SUN,SEP,W,58,12.55,62.37,7.83,15,FRI,NOV
1267,2,299,MOD,40.63,170,B,20,W,242,10.89,52.38,5.7,12,THU,NOV,E,245,11.31,51.04,5.77,13,WED,OCT
1268,2,299,MOD,40.64,171,A,20,W,56,10.97,66.67,7.31,9,TUE,AUG,E,59,11.49,67.05,7.7,15,FRI,NOV
1269,8,330,SBD,29.605,837,A,20,S,1185,19.29,58.78,11.34,11,SUN,JAN,S,1105,14.37,73.57,10.57,14,SUN,JAN
1270,8,395,SBD,11.18,975,A,18,N,859,7.18,53.96,3.87,12,TUE,DEC,S,901,7.81,52.02,4.06,15,FRI,DEC
1271,8,395,SBD,45.948,977,A,20,N,334,12.73,61.51,7.83,11,FRI,DEC,S,385,11.16,80.88,9.03,18,SUN,JUL
1272,8,395,SBD,45.948,976,B,18,S,483,9.88,57.3,5.66,12,SUN,JUL,S,460,8.07,66.76,5.39,16,FRI,JAN
1273,9,395,KER,1.152,654,B,20,S,318,13.85,56.38,7.81,11,SUN,JUL,S,375,15.5,59.43,9.21,13,SUN,AUG
1274,9,395,KER,23.48,919,B,20,S,209,12.47,59.04,7.36,11,SUN,JUN,S,239,12.79,65.84,8.42,14,SUN,JUN
1275,9,395,KER,29.698,703,B,20,N,316,14.04,66.67,9.36,11,THU,JUL,N,302,14.34,62.4,8.95,13,FRI,SEP
1276,9,395,INY,3.022,110,A,20,N,753,17.64,64.41,11.36,12,FRI,DEC,S,896,18.62,72.61,13.52,14,MON,FEB
1277,9,395,INY,29.432,700,B,20,S,797,19.71,62.46,12.31,11,SUN,JUL,S,894,20.27,68.14,13.81,13,SUN,JUL
1278,9,395,INY,34.674,903,A,20,S,810,20.04,62.26,12.48,11,SUN,JUL,S,872,18.54,72.43,13.43,13,SUN,AUG
1279,9,395,INY,55.827,972,B,20,S,836,18.13,70.85,12.84,11,SUN,AUG,S,826,17.74,71.52,12.69,15,SUN,JUL
1280,9,395,INY,55.827,305,A,20,S,866,17.59,69.5,12.22,12,SUN,JAN,S,860,19.02,63.85,12.14,13,SUN,JUL
1281,9,395,INY,58.814,660,A,20,S,828,16.43,75.96,12.48,10,MON,FEB,S,800,16.76,71.94,12.06,15,SUN,AUG
1282,9,395,INY,73.5,644,A,20,S,903,20.52,66.2,13.59,12,SUN,JUL,S,811,18.88,64.62,12.2,13,SUN,JUN
1283,9,395,INY,96.4,846,B,20,S,838,19.12,64.96,12.42,12,SUN,JUL,S,760,14.45,77.95,11.26,14,SUN,JAN
1284,9,395,INY,96.5,905,A,20,S,825,15.24,83,12.65,11,SUN,FEB,S,747,18.09,63.31,11.45,15,SUN,JUL
1285,9,395,INY,112.66,692,B,20,S,940,15.73,70.89,11.15,12,MON,FEB,S,803,12.96,73.54,9.53,13,SUN,FEB
1286,9,395,INY,115.403,106,B,20,S,1057,11.68,69,8.06,10,SUN,SEP,N,911,11.77,59,6.95,14,THU,JUL
1287,9,395,INY,115.403,993,A,20,S,1016,11.02,63.38,6.98,10,SUN,AUG,N,961,11.7,56.46,6.61,13,FRI,AUG
1288,9,395,INY,116.25,994,B,20,S,1041,12.44,53.85,6.7,12,SUN,AUG,N,977,10.47,60.01,6.29,13,FRI,JUN
1289,9,395,INY,117.3,646,O,20,S,992,12.64,60.16,7.61,12,SUN,AUG,S,875,11.07,60.6,6.71,14,SUN,FEB
1290,9,395,INY,120.95,906,A,20,S,905,17.47,65.91,11.51,10,SUN,JUL,S,729,16.73,55.44,9.27,14,SUN,AUG
1291,9,395,MNO,13.931,310,B,20,S,876,16.12,77.18,12.44,9,SUN,JUL,S,679,17.14,56.26,9.64,14,SUN,AUG
1292,9,395,MNO,25.75,308,B,20,S,942,13.56,77.47,10.51,10,MON,JAN,S,762,12.11,70.17,8.5,13,SUN,FEB
1293,9,395,MNO,40.336,987,A,20,N,479,18.67,61.1,11.41,10,SUN,JUL,S,446,18.31,58,10.62,14,SUN,SEP
1294,9,395,MNO,50.744,988,B,20,N,507,19.52,59.23,11.56,11,FRI,JUL,S,470,19.24,55.69,10.72,13,SAT,AUG
1295,9,395,MNO,58.24,989,A,20,N,388,19.61,58,11.37,12,SAT,SEP,N,372,19.02,57.32,10.9,14,FRI,SEP
1296,9,395,MNO,76.3,527,A,20,S,433,23.55,50.64,11.93,11,SUN,AUG,S,418,20.33,56.64,11.52,14,MON,JUL
1297,9,395,MNO,93.7,528,A,20,N,355,19.75,51.45,10.16,11,SUN,AUG,N,369,19.26,54.83,10.56,14,SUN,AUG
1298,9,395,MNO,107.105,529,O,20,S,475,18.46,64.63,11.93,11,SUN,AUG,S,455,20.27,56.38,11.43,14,SUN,AUG
1299,2,395,LAS,4.615,198,A,19,N,281,8.7,51.94,4.52,11,SUN,OCT,S,383,9.07,67.91,6.16,17,THU,OCT
1300,2,395,LAS,4.615,215,B,20,N,641,10.84,61.93,6.71,10,SAT,JUL,S,749,12.92,60.7,7.84,13,SUN,JUL
1301,2,395,LAS,29.84,289,A,19,N,461,14.41,68.4,9.85,10,SAT,SEP,N,527,16.8,67.05,11.26,13,FRI,SEP
1302,2,395,LAS,61.094,176,A,19,N,292,10.71,67.91,7.27,7,MON,NOV,S,246,9.64,63.57,6.13,14,TUE,NOV
1303,2,395,LAS,61.094,175,B,19,S,516,9.78,63,6.16,10,TUE,MAY,N,663,11.46,69.14,7.92,15,MON,DEC
1304,2,395,LAS,70.12,261,A,19,S,91,9.52,62.33,5.94,11,SUN,MAY,S,112,13.24,55.17,7.31,14,FRI,MAY
1305,2,395,MOD,3.216,246,B,20,N,82,14.36,58.57,8.41,12,THU,AUG,N,81,16.41,50.63,8.31,13,SUN,AUG
1306,2,395,MOD,22.07,177,B,20,N,348,12.15,53.37,6.48,12,WED,AUG,N,313,11.33,51.48,5.83,13,THU,AUG
1307,2,395,MOD,23.04,234,O,20,S,174,8.37,71.61,6,7,THU,SEP,N,182,11.2,56,6.27,15,FRI,AUG
1308,12,405,ORA,15.9,208,B,20,S,8269,8.27,57.81,4.78,12,FRI,DEC,S,8551,8.61,57.39,4.94,16,THU,MAR
1309,12,405,ORA,21.2,434,A,20,N,12591,10.22,51.29,5.24,6,WED,FEB,N,12780,10.31,51.58,5.32,14,SAT,JAN
1310,7,405,LA,0.4,210,A,20,N,8716,7.27,58.31,4.24,9,MON,NOV,N,9081,8.56,51.55,4.41,16,MON,JAN
1311,7,405,LA,3.82,465,A,20,S,10315,7.63,55.46,4.23,7,TUE,MAR,S,10219,8.35,50.21,4.19,15,MON,OCT
1312,7,405,LA,6.81,211,B,20,N,11141,7.53,57.45,4.32,6,WED,JAN,N,10749,7.91,52.73,4.17,17,FRI,NOV
1313,7,405,LA,28.3,545,A,19,S,10693,6.24,52.98,3.31,10,SAT,JUN,S,10434,6.18,52.25,3.23,13,SUN,OCT
1314,7,405,LA,30.5,216,A,20,N,10688,8.41,53.35,4.49,11,SAT,MAR,N,10559,8.78,50.47,4.43,13,SUN,FEB
1315,7,405,LA,37.026,412,A,19,N,9601,6.1,52.17,3.18,12,SAT,MAR,N,10199,5.95,56.77,3.38,19,THU,JUN
1316,7,405,LA,42.9,902,A,20,S,8483,5.49,74.34,4.08,5,TUE,NOV,N,8320,6.86,58.38,4.01,15,THU,JUL
1317,3,505,YOL,0.396,955,B,20,N,1075,8.04,56.76,4.56,11,SAT,OCT,N,1438,9.54,63.97,6.1,14,FRI,NOV
1318,3,505,YOL,10.623,964,A,20,N,699,10.83,56.74,6.15,11,FRI,NOV,S,813,8.54,83.73,7.15,17,MON,MAY
1319,3,505,YOL,10.623,342,B,20,N,839,9.65,56.77,5.48,11,THU,DEC,S,991,7.79,83.07,6.47,16,MON,MAY
1320,3,505,YOL,22.356,965,B,20,S,568,9.04,57.14,5.17,12,SUN,OCT,S,771,10.76,65.17,7.01,17,SUN,OCT
1321,10,580,SJ,0,335,A,20,W,1475,6.83,84.82,5.8,5,WED,NOV,E,1658,10.32,63.11,6.51,17,FRI,SEP
1322,10,580,SJ,1.413,500,B,19,E,1581,10.66,51.27,5.46,12,SAT,DEC,E,1749,8.97,67.4,6.04,16,FRI,FEB
1323,10,580,SJ,4.344,199,A,20,W,3089,7.5,92.02,6.9,4,WED,FEB,E,3435,9.95,77.12,7.67,16,FRI,MAR
1324,10,580,SJ,15.34,9,B,20,W,3137,8.06,92.89,7.49,4,MON,NOV,E,2288,7.69,70.99,5.46,15,THU,JUL
1325,4,580,ALA,13.219,533,A,20,W,8970,6.72,63.66,4.28,8,THU,NOV,E,9776,7.21,64.68,4.66,14,THU,NOV
1326,4,580,ALA,28.413,534,A,20,W,7653,8.4,55.55,4.67,8,WED,FEB,W,7309,7.61,58.52,4.46,17,WED,NOV
1327,12,605,ORA,1.1,219,A,20,N,6034,8.63,51.95,4.48,7,TUE,NOV,N,6462,8.54,56.26,4.8,16,FRI,JAN
1328,7,605,LA,11,222,B,19,S,7895,6.26,51.76,3.24,11,SAT,FEB,N,7818,6.18,51.96,3.21,18,SAT,JUN
1329,7,605,LA,22.92,547,O,20,S,6530,7.19,56,4.03,7,MON,DEC,S,6674,7.75,53.13,4.12,13,SAT,DEC
1330,4,680,SCL,5.068,545,A,18,N,7720,7.21,64.11,4.62,7,TUE,MAY,S,6571,7.54,52.18,3.93,14,SAT,MAY
1331,4,680,ALA,1.961,39,A,18,S,7365,8.36,63.91,5.34,9,WED,NOV,S,5573,6.94,58.27,4.04,17,SAT,MAY
1332,4,680,CC,8.751,158,A,19,S,6916,7.64,51.77,3.96,7,THU,APR,S,6748,7.46,51.74,3.86,17,TUE,FEB
1333,7,710,LA,10.31,38,A,20,S,3812,6.79,57.57,3.91,6,THU,JAN,N,3680,7.37,51.22,3.77,15,TUE,FEB
1334,11,805,SD,1.805,681,A,20,S,10535,11.54,71.45,8.25,9,SAT,FEB,N,10833,12.96,65.45,8.48,23,SAT,APR
1335,11,805,SD,8.854,944,A,20,N,8445,6.39,67.61,4.32,6,FRI,NOV,S,10307,8.4,62.78,5.28,15,FRI,FEB
1336,11,805,SD,13.507,926,B,20,N,6955,4.8,83.32,4,5,MON,FEB,S,7333,7.02,60.08,4.22,15,TUE,JUL
1337,11,805,SD,14.461,966,B,20,N,9369,6.54,69.09,4.52,6,MON,NOV,S,10204,8.03,61.33,4.92,15,WED,JUN
1338,11,805,SD,16.431,927,B,20,N,7411,6.57,70.49,4.63,6,THU,OCT,S,9137,8.86,64.47,5.71,15,TUE,JUN
1339,11,805,SD,23.651,929,B,20,S,7667,6.31,71.67,4.52,12,WED,APR,S,8899,8.63,60.83,5.25,14,MON,NOV
1340,11,805,SD,28.502,930,B,20,S,5338,6.39,57.98,3.71,12,TUE,NOV,S,5594,6.33,61.36,3.88,15,THU,JUL
1341,11,805,SD,28.874,947,B,20,N,5304,8.15,55.45,4.52,9,THU,DEC,N,6806,8.53,67.99,5.8,16,THU,JAN
1342,11,905,SD,3.207,932,A,20,E,2610,10.24,50.75,5.2,7,TUE,FEB,E,2906,10.72,53.97,5.79,15,WED,DEC
1343,11,905,SD,5.164,942,A,20,E,8473,14.7,77.96,11.46,7,THU,OCT,E,8391,13.84,82.02,11.35,19,FRI,NOV
1344,11,905,SD,9.778,128,B,20,E,4627,11.09,72.48,8.03,12,WED,JUL,E,5365,13.72,67.89,9.32,14,FRI,OCT
