year,RTE,DIST,CNTY,POSTMILE,DESCRIPTION,VEHICLE_AADT_TOTAL,TRUCK_AADT_TOTAL,TRK_PERCENT_TOT
2020,29,4,SOL,0,"VALLEJO, JCT. RTE. 80",7500,284,3.78
2020,29,4,SOL,2.066,"VALLEJO, MAINE STREET",14100,526,3.73
2020,29,4,SOL,2.066,"VALLEJO, MAINE STREET",14100,539,3.82
2020,29,4,SOL,2.82,"VALLEJO, TENNESSEE STREET",14100,388,2.75
2020,29,4,SOL,2.82,"VALLEJO, TENNESSEE STREET",17500,653,3.73
2020,29,4,SOL,4.732,LEWIS BROWN DR/JCT. RTE. 37,26500,888,3.35
2020,29,4,SOL,4.732,LEWIS BROWN DR/JCT. RTE. 37,40000,3176,7.94
2020,29,4,SOL,5.955,SOLANO/NAPA COUNTY LINE,40000,2768,6.92
2020,29,4,NAP,4.706,JCT. RTE. 12 EAST,36500,2537,6.95
2020,29,4,NAP,4.706,JCT. RTE. 12 EAST,54000,3391,6.28
2020,29,4,NAP,6.196,JCT. RTE. 221 NORTH,40000,2996,7.49
2020,29,4,NAP,8.657,JCT. RTE. 121 SOUTH,43000,2580,6
2020,29,4,NAP,9.1,IMOLA AVENUE,43000,3579,8.32
2020,29,4,NAP,10.305,"NAPA, JCT. RTE. 121 NORTH",49000,2381,4.86
2020,29,4,NAP,11.548,FIRST STREET,56000,1887,3.37
2020,29,4,NAP,24.595,"RUTHERFORD, JCT. RTE. 128 EAST",21400,1329,6.21
2020,29,4,NAP,24.595,"RUTHERFORD, JCT. RTE. 128 EAST",19900,1435,7.21
2020,29,4,NAP,28.75,"ST. HELENA, ADAMS STREET",16900,1136,6.72
2020,29,4,NAP,36.893,"CALISTOGA, JCT. RTE. 128 NORTHWEST",12200,741,6.07
2020,29,4,NAP,36.893,"CALISTOGA, JCT. RTE. 128 NORTHWEST",10700,341,3.19
2020,29,4,NAP,37.902,"CALISTOGA, SILVERADO TRAIL",10700,440,4.11
2020,29,4,NAP,37.902,"CALISTOGA, SILVERADO TRAIL",9100,825,9.07
2020,29,1,LAK,5.811,"MIDDLETOWN, JCT. RTE. 175",8100,322,3.98
2020,29,1,LAK,5.811,"MIDDLETOWN, JCT. RTE. 175",12800,781,6.1
2020,29,1,LAK,20.31,JCT. RTE. 53 NORTH,11700,906,7.74
2020,29,1,LAK,20.31,JCT. RTE. 53 NORTH,9700,869,8.96
2020,29,1,LAK,31.05,JCT. RTE. 175,9300,720,7.74
2020,29,1,LAK,31.05,JCT. RTE. 175,9850,762,7.74
2020,29,1,LAK,40.14,JCT. RTE. 175,14500,792,5.46
2020,29,1,LAK,40.14,JCT. RTE. 175,13000,710,5.46
2020,29,1,LAK,45.145,PARK WAY INTERCHANGE,11600,680,5.86
2020,29,1,LAK,52.539,"JCT. RTE. 20, UPPER LAKE",6700,531,7.93
2020,32,3,GLE,0,JCT. RTE. 5,8500,1042,12.26
2020,32,3,GLE,9.626,JCT. RTE. 45 SOUTH,9300,806,8.67
2020,32,3,GLE,9.626,JCT. RTE. 45 SOUTH,12300,954,7.76
2020,32,3,BUT,7.79,WEST SACRAMENTO AVENUE,20800,913,4.39
2020,32,3,BUT,7.79,WEST SACRAMENTO AVENUE,19900,1091,5.48
2020,32,3,BUT,10.187,"CHICO, JCT. RTE. 99",16700,765,4.58
2020,32,3,BUT,10.187,"CHICO, JCT. RTE. 99",18600,1302,7
2020,32,3,BUT,11.27,"CHICO, EL MONTE AVENUE",11600,409,3.53
2020,32,2,TEH,0,BUTTE/TEHAMA COUNTY LINE,1350,126,9.31
2020,32,2,TEH,24.876,JCT. RTE. 36,1450,135,9.29
2020,33,7,VEN,0,"VENTURA, JCT. RTE. 101, VENTURA FREEWAY INTERCHANGE",37000,914,2.47
2020,33,7,VEN,4.046,"VENTURA, VENTURA AVENUE",29000,1027,3.54
2020,33,7,VEN,11.199,W JCT ST 150,18600,722,3.88
2020,33,7,VEN,11.211,"OJAI, EAST JCT. RTE. 150, OJAI AVENUE; ROUTE CONTINUES VIA MARICOPA HIGHWAY",9700,311,3.21
2020,33,7,VEN,11.961,EL ROBLAR DRIVE,2200,64,2.93
2020,33,7,VEN,13.35,LOS PADRES NATIONAL FOREST BOUNDARY,1350,60,4.47
2020,33,7,VEN,30.219,SESPE GORGE MAINTENANCE STATION,390,34,8.65
2020,33,7,VEN,57.508,VENTURA/SANTA BARBARA COUNTY LINE,290,46,15.83
2020,33,5,SLO,2.775,JCT. RTE. 166 WEST,1100,231,21
2020,33,5,SLO,2.802,JCT. RTE. 166 WEST,4200,740,17.62
2020,33,6,KER,11.555,"MARICOPA, JCT. RTE. 166 EAST",3900,925,23.72
2020,33,6,KER,11.555,"MARICOPA, JCT. RTE. 166 EAST",3900,571,14.64
2020,33,6,KER,17.889,"TAFT, JCT. RTE. 119 EAST",5600,728,13
2020,33,6,KER,17.889,"TAFT, JCT. RTE. 119 EAST",2150,306,14.22
2020,33,6,KER,19.129,LINCOLN/10TH STREETS,10700,1026,9.59
2020,33,6,KER,19.129,LINCOLN/10TH STREETS,5800,556,9.59
2020,33,6,KER,23.41,MIDWAY ROAD,2450,583,23.81
2020,33,6,KER,23.41,MIDWAY ROAD,2900,835,28.79
2020,33,6,KER,33.454,JCT. RTE. 58 WEST,2750,880,32
2020,33,6,KER,33.454,JCT. RTE. 58 WEST,2800,513,18.33
2020,33,6,KER,34.285,JCT. RTE. 58 EAST,1400,440,31.43
2020,33,6,KER,60.168,JCT. RTE. 46,2000,417,20.86
2020,33,6,KER,60.168,JCT. RTE. 46,2200,397,18.04
2020,33,6,KIN,7.8,"REEF CITY, JCT. RTE. 41",1700,329,19.35
2020,33,6,KIN,7.8,"REEF CITY, JCT. RTE. 41",2850,444,15.58
2020,33,6,FRE,8.02,ALPINE/LOST HILLS ROADS,2100,237,11.29
2020,33,6,FRE,8.02,ALPINE/LOST HILLS ROADS,1850,109,5.89
2020,33,6,FRE,14.75,MERCED AVENUE,8800,633,7.19
2020,33,6,FRE,15.707,"COALINGA, JCT. RTE. 198 WEST",4050,170,4.2
2020,33,6,FRE,15.707,"COALINGA, JCT. RTE. 198 WEST",8600,940,10.93
2020,33,6,FRE,16.78,"COALINGA, PHELPS AVENUE",5400,759,14.06
2020,33,6,FRE,18.588,GALE AVENUE,4500,700,15.56
2020,33,6,FRE,24.316,JCT. RTE. 198 EAST,4150,708,17.06
2020,33,6,FRE,24.316,JCT. RTE. 198 EAST,2350,431,18.34
2020,33,6,FRE,29,"JCT. RTE. 145 NORTHEAST, SOUTH JCT. RTE. 5",2300,426,18.5
2020,33,6,FRE,39.853,NORTH JCT. RTE. 5,1750,646,36.92
2020,33,6,FRE,62.247,"MENDOTA, JCT. RTE. 180 EAST",5100,706,13.85
2020,33,6,FRE,62.247,"MENDOTA, JCT. RTE. 180 EAST",12400,988,7.97
2020,33,6,FRE,70.557,"FIREBAUGH, 8TH STREET",9100,1729,19
2020,33,6,FRE,70.557,"FIREBAUGH, 8TH STREET",8600,1234,14.35
2020,33,6,FRE,79.905,BRANNON AVENUE,2500,446,17.85
2020,33,6,FRE,79.905,BRANNON AVENUE,2150,323,15
2020,33,10,MER,5.635,EAST JCT. RTE. 152,6500,910,14
2020,33,10,MER,13.238,WEST JCT. RTE 152,11300,3435,30.4
2020,33,10,MER,16.643,JCT. RTE. 5,12900,3664,28.4
2020,33,10,MER,16.643,JCT. RTE. 5,14200,3280,23.1
2020,33,10,MER,26.464,NORTH JCT. RTE. 140 EAST,7600,1497,19.7
2020,33,10,MER,27.111,NORTH JCT. RTE. 140 EAST,8850,1239,14
2020,33,10,STA,6.838,"CROWS LANDING, CROWS LANDING/FINK ROADS",4600,437,9.5
2020,33,10,SJ,0.818,"VERNALIS, JCT. RTE. 132",2900,600,20.69
2020,33,10,SJ,0.818,"VERNALIS, JCT. RTE. 132",3600,594,16.51
2020,33,10,SJ,4.826,JCT. RTE. 5,4800,787,16.4
2020,34,7,VEN,6.27,"OXNARD, RICE AVENUE",9700,776,8
2020,34,7,VEN,13.603,"CAMARILLO, JCT. RTE. 101, VENTURA FREEWAY",15100,2328,15.42
2020,34,7,VEN,13.603,"CAMARILLO, JCT. RTE. 101, VENTURA FREEWAY",15100,3022,20.01
2020,34,7,VEN,17.663,"SOMIS, JCT. RTE. 118, LOS ANGELES AVENUE",12100,1716,14.18
2020,35,4,SCL,0.053,JCT. RTE. 17,900,70,7.81
2020,35,4,SCL,14.1,JCT. RTE. 9,1200,19,1.59
2020,35,4,SCL,14.1,JCT. RTE. 9,1200,20,1.7
2020,35,4,SM,10.518,"WOODSIDE, JCT. RTE. 84",2200,100,4.56
2020,35,4,SM,23.037,JCT. RTE. 92,2400,31,1.31
2020,35,4,SM,21.72,JCT. RTE. 92,3300,288,8.73
2020,35,4,SM,23.037,JCT. RTE. 280,3300,43,1.3
2020,35,4,SM,23.037,JCT. RTE. 280,16000,155,0.97
2020,35,4,SM,28.687,"DALY CITY, JCT. RTE. 1",31500,347,1.1
2020,35,4,SM,28.687,"DALY CITY, JCT. RTE. 1",24500,255,1.04
2020,35,4,SM,30.834,JOHN DALY BOULEVARD,29000,319,1.1
2020,35,4,SM,30.834,JOHN DALY BOULEVARD,30000,306,1.02
2020,35,4,SF,3.164,"SAN FRANCISCO, JCT. RTE. 1",25000,260,1.04
2020,36,1,HUM,0,"ALTON, JCT. RTE. 101",4750,463,9.75
2020,36,1,HUM,2.811,"HYDESVILLE, ROHNERVILLE ROAD",4600,653,14.2
2020,36,1,HUM,2.811,"HYDESVILLE, ROHNERVILLE ROAD",5300,753,14.2
2020,36,1,HUM,7.54,"CARLOTTA, EAST",2600,298,11.47
2020,36,2,TRI,27.23,JCT. RTE. 3 NORTH,880,31,3.56
2020,36,2,TRI,41.139,TRINITY/SHASTA COUNTY LINE,460,14,2.98
2020,36,2,SHA,0,TRINITY/SHASTA COUNTY LINE,460,14,2.98
2020,36,2,SHA,8.87,PLATINA ROAD,720,93,12.97
2020,36,2,SHA,8.87,PLATINA ROAD,500,33,6.54
2020,36,2,SHA,11.928,SHASTA/TEHAMA COUNTY LINE,500,16,3.27
2020,36,2,TEH,23.2,BOWMAN ROAD,580,17,3
2020,36,2,TEH,23.2,BOWMAN ROAD,530,17,3.27
2020,36,2,TEH,39.72,BAKER ROAD,3700,216,5.84
2020,36,2,TEH,39.72,BAKER ROAD,3900,119,3.05
2020,36,2,TEH,39.734,NORTH MAIN STREET,7700,195,2.53
2020,36,2,TEH,40.87,"RED BLUFF, CRITTENDEN STREET",7900,231,2.93
2020,36,2,TEH,41.29,"RED BLUFF, OAK STREET",10500,231,2.2
2020,36,2,TEH,41.29,"RED BLUFF, OAK STREET",18000,288,1.6
2020,36,2,TEH,41.847,"RED BLUFF, JCT. RTE. 5",18300,311,1.7
2020,36,2,TEH,41.847,"RED BLUFF, JCT. RTE. 5",18800,1278,6.8
2020,36,2,TEH,42.79,"RED BLUFF, CHESTNUT AVENUE",17100,1385,8.1
2020,36,2,TEH,43.28,HOY ROAD,17100,1625,9.5
2020,36,2,TEH,43.28,HOY ROAD,11900,908,7.63
2020,36,2,TEH,44.004,JCT. RTE. 99 SOUTH,1800,110,6.11
2020,36,2,TEH,55.26,MANTON ROAD,1500,140,9.31
2020,36,2,TEH,58.18,PAYNES CREEK,1300,121,9.29
2020,36,2,TEH,83.142,"MINERAL, JCT. RTE. 172 SOUTHEAST",1100,151,13.74
2020,36,2,TEH,87.681,JCT. RTE. 89 NORTH,980,133,13.62
2020,36,2,TEH,91.253,"MORGAN SPRINGS, JCT. RTE. 172 SOUTHWEST",980,134,13.71
2020,36,2,TEH,99.935,JCT. RTE. 32 SOUTHWEST,1050,108,10.27
2020,36,2,TEH,104.002,TEHAMA/PLUMAS COUNTY LINE,2000,205,10.23
2020,36,2,PLU,6.287,JCT. RTE. 89,2000,205,10.23
2020,36,2,PLU,6.287,JCT. RTE. 89,3000,332,11.07
2020,36,2,PLU,8.08,FARRAR DRIVE,3550,362,10.21
2020,36,2,PLU,8.84,FEATHER RIVER BRIDGE,4850,457,9.42
2020,36,2,PLU,9.18,"CHESTER, MELISSA AVENUE",3650,342,9.38
2020,36,2,PLU,13.93,BIG SPRINGS ROAD,1900,179,9.41
2020,36,2,PLU,18.421,PLUMAS/LASSEN COUNTY LINE,1900,179,9.41
2020,36,2,LAS,0,PLUMAS/LASSEN COUNTY LINE,1900,179,9.41
2020,36,2,LAS,0.76,JCT. RTE. 147 SOUTH,1900,247,12.98
2020,36,2,LAS,3.706,"WESTWOOD, COUNTY ROAD A 21",2400,311,12.94
2020,36,2,LAS,3.706,"WESTWOOD, COUNTY ROAD A 21",2450,317,12.92
2020,36,2,LAS,19.196,JCT. RTE. 44 NORTHWEST,2250,283,12.57
2020,36,2,LAS,19.196,JCT. RTE. 44 NORTHWEST,3900,543,13.93
2020,36,2,LAS,22.06,EAGLE LAKE ROAD,4200,584,13.91
2020,36,2,LAS,25.05,"SUSANVILLE, PACIFIC STREET",9800,1140,11.63
2020,36,2,LAS,25.356,"SUSANVILLE, JCT. RTE. 139 NORTH",13500,1068,7.91
2020,36,2,LAS,25.94,RIVERSIDE DRIVE,13500,1260,9.33
2020,36,2,LAS,26.22,"SUSANVILLE, JOHNSTONVILLE ROAD",8000,746,9.33
2020,37,4,MRN,11.2,"NOVATO, JCT. RTE. 101",33000,1214,3.68
2020,37,4,MRN,14.473,PETALUMA CREEK,34000,1261,3.71
2020,37,4,SON,3.9,JCT. RTE. 121 NORTH,34000,1540,4.53
2020,37,4,SON,3.9,JCT. RTE. 121 NORTH,32000,2067,6.46
2020,37,4,SOL,7.213,WALNUT AVENUE,32000,4016,12.55
2020,37,4,SOL,11.73,JCT. RTE. 80,44000,2578,5.86
2020,38,8,SBD,0,"REDLANDS, JCT. RTE. 10",20500,1845,9
2020,38,8,SBD,9.72,SAN BERNARDINO NATIONAL FOREST BOUNDARY,5000,450,9
2020,38,8,SBD,14.99,VALLEY OF THE FALLS DRIVE,5000,635,12.7
2020,38,8,SBD,14.99,VALLEY OF THE FALLS DRIVE,3575,465,13
2020,38,8,SBD,48.16,"BIG BEAR CITY, BIG BEAR BOULEVARD",13200,1716,13
2020,38,8,SBD,49.52,JCT. RTE. 18,15800,2686,17
2020,38,8,SBD,49.53,JCT. RTE. 18,3800,380,10
2020,38,8,SBD,59.438,"BIG BEAR DAM, JCT. RTE. 18",1800,220,12.2
2020,39,12,ORA,0,"HUNTINGTON BEACH, JCT. RTE. 1",30300,654,2.16
2020,39,12,ORA,3.12,"HUNTINGTON BEACH, MAIN STREET/ELLIS AVENUE",61700,833,1.35
2020,39,12,ORA,3.12,"HUNTINGTON BEACH, MAIN STREET/ELLIS AVENUE",67100,725,1.08
2020,39,12,ORA,5.8,"HUNTINGTON BEACH, JCT. RTE. 405, SAN DIEGO FREEWAY",82000,1451,1.77
2020,39,12,ORA,5.8,"HUNTINGTON BEACH, JCT. RTE. 405, SAN DIEGO FREEWAY",86200,1474,1.71
2020,39,12,ORA,8.478,"WESTMINSTER, JCT. RTE. 22, GARDEN GROVE FREEWAY",77000,1879,2.44
2020,39,12,ORA,8.478,"WESTMINSTER, JCT. RTE. 22, GARDEN GROVE FREEWAY",76900,1938,2.52
2020,39,12,ORA,12.685,"ANAHEIM, LINCOLN AVENUE",68800,1706,2.48
2020,39,12,ORA,12.685,"ANAHEIM, LINCOLN AVENUE",68800,2050,2.98
2020,39,12,ORA,14.378,"BUENA PARK, JCT. RTE. 91, ARTESIA FREEWAY",68500,1665,2.43
2020,39,12,ORA,14.378,"BUENA PARK, JCT. RTE. 91, ARTESIA FREEWAY",57800,1248,2.16
2020,39,12,ORA,19.168,"LA HABRA, JCT. RTE. 90 EAST",50300,1056,2.1
2020,39,12,ORA,19.168,"LA HABRA, JCT. RTE. 90 EAST",50300,1811,3.6
2020,39,12,ORA,20.719,"LA HABRA, JCT. RTE. 72",32700,1079,3.3
2020,39,12,ORA,22.6,HARBOR BOULEVARD,32800,984,3
2020,39,7,LA,17.813,SAN GABRIEL RIVER BRIDGE,2100,97,4.62
2020,39,7,LA,25.71,EAST FORK ROAD,1450,67,4.62
2020,39,7,LA,38.15,CRYSTAL LAKE ROAD,140,7,4.67
2020,40,8,SBD,0,"BARSTOW, JCT. RTE. 15",21800,8110,37.2
2020,40,8,SBD,7.181,A STREET,19700,7013,35.6
2020,40,8,SBD,7.181,A STREET,17000,6758,39.75
2020,40,8,SBD,12.191,AIRPORT ROAD,17000,6715,39.5
2020,40,8,SBD,18.446,WEST NEWBERRY ROAD,14500,6487,44.74
2020,40,8,SBD,28.481,E/O DESERT OASIS ROADSIDE REST,14000,7692,54.94
2020,40,8,SBD,132.739,JCT. RTE. 95 NORTH,17500,7438,42.5
2020,40,8,SBD,139.117,PARK ROAD,14400,6408,44.5
2020,40,8,SBD,143.764,JCT. RTE. 95 SOUTH,18000,8280,46
2020,40,8,SBD,143.764,JCT. RTE. 95 SOUTH,14400,7747,53.8
2020,40,8,SBD,154.643,ARIZONA STATE LINE,14900,8016,53.8
2020,41,5,SLO,0,"MORRO BAY, JCT. RTE. 1",8000,560,7
2020,41,5,SLO,15.894,"ATASCADERO, JCT. RTE. 101",10000,1300,13
2020,41,5,SLO,15.894,"ATASCADERO, JCT. RTE. 101",12000,732,6.1
2020,41,5,SLO,27.975,JCT. RTE. 229 SOUTH (TO CRESTON),2000,122,6.1
2020,41,5,SLO,27.975,JCT. RTE. 229 SOUTH (TO CRESTON),2300,161,7
2020,41,5,SLO,41.159,MC MILLAN CANYON ROAD,810,49,6.1
2020,41,5,SLO,41.159,MC MILLAN CANYON ROAD,920,101,11
2020,41,5,SLO,42.172,JCT. RTE. 46,1250,110,8.8
2020,41,5,SLO,43.85,JCT. RTE. 46,7900,1027,13
2020,41,6,KIN,8.098,"REEF CITY, JCT. RTE. 33",8400,1512,18
2020,41,6,KIN,8.098,"REEF CITY, JCT. RTE. 33",8000,1809,22.61
2020,41,6,KIN,16.275,JCT. RTE. 5,7800,1482,19
2020,41,6,KIN,20.08,QUAIL AVENUE,8400,1348,16.05
2020,41,6,KIN,37.792,JACKSON AVENUE,10900,1626,14.92
2020,41,6,KIN,39.962,JCT RTE 198,10800,1720,15.93
2020,41,6,KIN,39.962,JCT RTE 198,17500,4025,23
2020,41,6,KIN,42.148,HANFORD-ARMONA ROAD,17500,3497,19.98
2020,41,6,KIN,48.283,EXCELSIOR AVE; KINGS/FRESNO COUNTY LINE,17000,2973,17.49
2020,41,6,FRE,0,EXCELSIOR AVE; KINGS/FRESNO COUNTY LINE,15600,2136,13.69
2020,41,6,FRE,23.736,"FRESNO, DIVISADERO STREET",103000,7406,7.19
2020,41,6,FRE,24.527,"FRESNO, JCT. RTE. 180S",143000,5720,4
2020,41,6,FRE,25.266,"FRESNO, MC KINLEY AVENUE",140000,5600,4
2020,41,6,FRE,30.447,"FRESNO, HERNDON AVENUE",109000,5450,5
2020,41,6,FRE,30.447,"FRESNO, HERNDON AVENUE",72000,3600,5
2020,41,6,FRE,31.683,"FRESNO, FRIANT ROAD",47500,2903,6.11
2020,41,6,MAD,9.25,JCT. RTE. 145 WEST,13600,1027,7.55
2020,41,6,MAD,9.25,JCT. RTE. 145 WEST,15800,1283,8.12
2020,41,6,MAD,17.91,COUNTY ROAD 200,12500,713,5.7
2020,41,6,MAD,38.889,"YOSEMITE FORKS, BASS LAKE ROAD",7900,1383,17.51
2020,41,6,MAD,38.889,"YOSEMITE FORKS, BASS LAKE ROAD",4500,426,9.47
2020,41,6,MPA,4.918,"FISH CAMP, ENTRANCE TO YOSEMITE NATIONAL PARK",2200,154,7
2020,43,6,KER,0.111,JCT. RTE. 119,5700,1120,19.65
2020,43,6,KER,1.9,JCT. RTE. 5,5700,1120,19.65
2020,43,6,KER,1.9,JCT. RTE. 5,9300,2146,23.07
2020,43,6,KER,8.112,JCT. RTE. 58 EAST,5300,1179,22.24
2020,43,6,KER,8.112,JCT. RTE. 58 EAST,8400,2138,25.45
2020,43,6,KER,9.162,JCT. RTE. 58 WEST,5500,1317,23.94
2020,43,6,KER,15.89,CENTRAL VALLEY HIGHWAY,3800,836,22
2020,43,6,KER,15.89,CENTRAL VALLEY HIGHWAY,9800,980,10
2020,43,6,KER,21.289,WASCO AVENUE,11500,1035,9
2020,43,6,KER,21.289,WASCO AVENUE,11200,1232,11
2020,43,6,KER,25.125,JCT. RTE. 46,6500,748,11.5
2020,43,6,KER,25.187,JCT. RTE. 46,4150,520,12.53
2020,43,6,KER,33.47,POND ROAD,3350,564,16.83
2020,43,6,TUL,7.76,AVENUE 56,2750,490,17.82
2020,43,6,TUL,22.133,"CORCORAN, RAILROAD DRIVE",4100,1104,26.93
2020,43,6,KIN,1.456,JCT. RTE. 137,4600,1100,23.91
2020,43,6,KIN,1.456,JCT. RTE. 137,3316,807,24.34
2020,43,6,KIN,10.359,KANSAS AVENUE,6700,1108,16.54
2020,43,6,KIN,10.359,KANSAS AVENUE,5700,1083,19
2020,43,6,KIN,18.238,JCT. RTE. 198,7700,1910,24.81
2020,43,6,KIN,18.429,LACEY BOULEVARD,11400,2052,18
2020,43,6,KIN,22.272,10TH AVENUE,10600,1320,12.45
2020,43,6,FRE,8.34,NEBRASKA AVENUE,12900,1032,8
2020,43,6,FRE,8.34,NEBRASKA AVENUE,15200,1216,8
2020,43,6,FRE,9.308,"JCT. RTE. 99; SELMA, WEST",18100,1390,7.68
2020,44,2,SHA,0.54,END INDEP ALIGN RT AND LT LNS,38500,1140,2.96
2020,44,2,SHA,0.852,"REDDING, BUTTE STREET",50000,1162,2.32
2020,44,2,SHA,1.808,"REDDING, JCT. RTE. 5",50000,740,1.48
2020,44,2,SHA,0,"REDDING, JCT. RTE. 5",46500,893,1.92
2020,44,2,SHA,0.134,HILLTOP DRIVE,33500,643,1.92
2020,44,2,SHA,1.239,"REDDING, VICTOR AVENUE",32500,1086,3.34
2020,44,2,SHA,2.131,SHASTA VIEW DRIVE,21000,403,1.92
2020,44,2,SHA,3.627,AIRPORT ROAD,14400,276,1.92
2020,44,2,SHA,10.77,MILLVILLE PLAINS,7500,161,2.15
2020,44,2,SHA,10.77,MILLVILLE PLAINS,3300,71,2.15
2020,44,2,SHA,19.01,DERSCH ROAD,3750,81,2.15
2020,44,2,SHA,19.01,DERSCH ROAD,4600,297,6.45
2020,44,2,SHA,27.83,SHINGLETOWN,3950,255,6.46
2020,44,2,SHA,42.818,VIOLA,1900,247,13
2020,44,2,SHA,42.818,VIOLA,1450,189,13.03
2020,44,2,SHA,49.353,LASSEN VOLCANIC NATIONAL PARK,1450,189,13.03
2020,44,2,SHA,62.685,JCT. RTE. 89 NORTHWEST,1250,163,13
2020,44,2,SHA,62.685,JCT. RTE. 89 NORTHWEST,1400,259,18.52
2020,44,2,SHA,71.389,SHASTA/LASSEN COUNTY LINE,1800,333,18.5
2020,44,2,LAS,0,SHASTA/LASSEN COUNTY LINE,1800,333,18.5
2020,44,2,LAS,19.29,COUNTY ROAD A 21,1800,334,18.55
2020,44,2,LAS,19.29,COUNTY ROAD A 21,1550,232,14.97
2020,45,3,YOL,0,"KNIGHTS LANDING, JCT. RTE. 113",1100,185,16.86
2020,45,3,COL,12.867,GRIMES-ARBUCKLE ROAD,990,188,19
2020,45,3,COL,12.867,GRIMES-ARBUCKLE ROAD,1200,228,19
2020,45,3,COL,19.84,JCT. RTE. 20,830,101,12.11
2020,45,3,COL,19.85,JCT. RTE. 20,6900,836,12.11
2020,45,3,COL,20.08,"COLUSA, LURLINE AVENUE",7300,535,7.33
2020,45,3,COL,32.06,COUNTY ROAD P29,2100,188,8.95
2020,45,3,GLE,3.059,JCT. RTE. 162 EAST,2300,354,15.39
2020,45,3,GLE,3.059,JCT. RTE. 162 EAST,1600,128,8
2020,45,3,GLE,7.527,JCT. RTE. 162 WEST,1900,163,8.59
2020,45,3,GLE,7.527,JCT. RTE. 162 WEST,2750,153,5.56
2020,45,3,GLE,22.68,"HAMILTON CITY, WEST FIRST STREET",2500,139,5.56
2020,46,5,SLO,0.146,"JCT. RTE. 1, PACIFIC COAST HIGHWAY",4350,435,10
2020,46,5,SLO,21.969,SOUTH JCT. RTE. 101,8100,810,10
2020,46,5,SLO,29.761,SOUTH JCT. RTE. 101,26000,3900,15
2020,46,5,SLO,32.145,PASO ROBLES AIRPORT ROAD,25500,4845,19
2020,46,5,SLO,45.48,MC MILLAN CANYON ROAD,16500,3605,21.85
2020,46,5,SLO,55.106,JCT. RTE. 41 NORTHEAST,7700,2215,28.77
2020,46,6,KER,20.543,"BLACKWELLS CORNER, JCT. RTE. 33",6100,1779,29.17
2020,46,6,KER,20.543,"BLACKWELLS CORNER, JCT. RTE. 33",7900,1776,22.48
2020,46,6,KER,32.533,JCT. RTE. 5,11100,2531,22.8
2020,46,6,KER,32.533,JCT. RTE. 5,6200,2030,32.74
2020,46,6,KER,50.904,"WASCO, JCT. RTE. 43 SOUTH",9700,2119,21.85
2020,46,6,KER,51.215,"WASCO, JCT. RTE. 43 NORTH",8800,1976,22.45
2020,46,6,KER,51.215,"WASCO, JCT. RTE. 43 NORTH",9500,2257,23.76
2020,47,7,LA,0,"LOS ANGELES, JCT. RTE. 110, HARBOR FREEWAY",51000,5166,10.13
2020,47,7,LA,0.722,"LOS ANGELES, HARBOR BOULEVARD",51000,4488,8.8
2020,47,7,LA,3.497,"LONG BEACH, OCEAN BOULEVARD; ROUTE CONTINUES VIA TERMINAL ISLAND FREEWAY",13300,2500,18.8
2020,47,7,LA,3.88,"LONG BEACH, HEIM LIFT BRIDGE",16300,9376,57.52
2020,49,6,MAD,0,"OAKHURST, JCT. RTE. 41",11600,1183,10.2
2020,49,6,MAD,8.235,COUNTY ROAD 601,4000,222,5.54
2020,49,6,MAD,8.235,COUNTY ROAD 601,3700,371,10.02
2020,49,6,MAD,9.275,MADERA/MARIPOSA COUNTY LINE,3000,132,4.4
2020,49,10,MPA,0.332,MADERA/MARIPOSA COUNTY LINE,3000,132,4.4
2020,49,10,MPA,18.5,"MARIPOSA, JCT. RTE. 140",8500,111,1.3
2020,49,10,MPA,18.51,"MARIPOSA, JCT. RTE. 140",6300,189,3
2020,49,10,MPA,44.67,"COULTERVILLE, JCT. RTE. 132 WEST",690,34,4.9
2020,49,10,MPA,44.67,"COULTERVILLE, JCT. RTE. 132 WEST",670,48,7.2
2020,49,10,TUO,6.468,JCT. RTE. 120,850,65,7.7
2020,49,10,TUO,8.779,JCT. RTE. 120,1100,112,10.2
2020,49,10,TUO,11.587,SOUTH JCT. RTE. 108; MONTEZUMA ROAD,2500,208,8.31
2020,49,10,TUO,11.587,SOUTH JCT. RTE. 108; MONTEZUMA ROAD,16900,1014,6
2020,49,10,TUO,16.48,"SONORA, EAST JCT. RTE. 108",19600,1960,10
2020,49,10,TUO,17.965,"SONORA, JCT. RTE. 108U; WASHINGTON STREET",11500,759,6.6
2020,49,10,TUO,17.965,"SONORA, JCT. RTE. 108U; WASHINGTON STREET",18300,1281,7
2020,49,10,TUO,20.4,COLUMBIA WYE,4800,288,6
2020,49,10,TUO,23.709,RAWHIDE ROAD,3600,180,5
2020,49,10,TUO,23.709,RAWHIDE ROAD,5400,324,6
2020,49,10,CAL,0,TUOLUMNE/CALAVERAS COUNTY LINE,4500,180,4
2020,49,10,CAL,7.21,"ANGELS CAMP, SOUTH JCT. RTE. 4",9300,651,7
2020,49,10,CAL,7.21,"ANGELS CAMP, SOUTH JCT. RTE. 4",6000,540,9
2020,49,10,CAL,8.667,NORTH JCT. RTE. 4,9600,422,4.4
2020,49,10,CAL,8.667,NORTH JCT. RTE. 4,8200,328,4
2020,49,10,CAL,18.794,MOUNTAIN RANCH ROAD,6700,335,5
