,DI,RTE,CO,PM,CS,LEG,YR,AM_DIR,AM_WAY_PHV,AM_K_FACTOR_AMT,AM_D_FACTOR_AMT,AM_KD_FACTOR,AM_HOUR,AM_DAY,AM_MONTH,PM_DIR,PM_WAY_PHV,PM_K_FACTOR_AMT,PM_D_FACTOR_AMT,PM_KD_FACTOR,PM_HOUR,PM_DAY,PM_MONTH
1208,2,273,SHA,3.812,155,A,21,S,391,8.26,55.94,4.62,12,SAT,OCT,S,486,8.92,64.37,5.74,16,TUE,NOV
1209,2,273,SHA,11.1,203,A,21,N,1032,8.13,63.82,5.19,7,TUE,MAY,S,1060,9.11,58.47,5.33,16,WED,APR
1210,2,273,SHA,14.184,156,A,21,S,1088,9.68,60.58,5.86,9,TUE,JUL,S,1074,9.75,59.37,5.79,17,TUE,MAY
1211,2,273,SHA,17.385,204,B,21,S,790,9.49,53.06,5.04,8,THU,MAY,N,882,9.85,57.09,5.62,15,WED,MAR
1212,2,273,SHA,20.033,157,B,21,S,322,8.22,62.65,5.15,7,WED,SEP,N,380,9.35,64.96,6.07,17,TUE,FEB
1213,1,281,LAK,15.3,281,A,21,E,397,10.42,76.79,8,7,FRI,SEP,W,348,9.99,70.16,7.01,17,TUE,DEC
1214,11,282,SD,0,894,A,21,E,2442,8.54,88.22,7.53,5,MON,JUN,E,2040,9.19,68.46,6.29,14,WED,APR
1215,1,283,HUM,0.13,283,O,21,S,121,9.86,54.51,5.37,12,FRI,MAY,N,140,11.46,54.26,6.22,15,THU,SEP
1216,2,284,PLU,0,186,A,19,S,82,23.29,51.25,11.94,12,SUN,AUG,S,87,20.82,60.84,12.66,14,SUN,AUG
1217,1,299,HUM,0,192,A,21,W,575,9.36,50.53,4.73,12,TUE,JUN,W,725,10.13,58.85,5.96,16,MON,JUL
1218,1,299,HUM,7.6,475,O,21,E,272,11.02,60.99,6.72,10,SAT,MAY,W,301,9.69,76.79,7.44,18,SUN,JUN
1219,2,299,TRI,58.11,208,B,21,W,284,8.4,66.98,5.63,9,SAT,JUL,E,307,11.87,51.25,6.08,14,FRI,MAY
1220,2,299,TRI,72.246,159,O,21,E,223,9.43,56.6,5.34,11,MON,APR,E,251,9.22,65.2,6.01,15,TUE,AUG
1221,2,299,SHA,0,159,O,21,E,223,9.43,56.6,5.34,11,MON,APR,E,251,9.22,65.2,6.01,15,TUE,AUG
1222,2,299,SHA,21.648,209,O,21,W,564,10.31,57.79,5.96,11,SAT,JUN,E,597,10.76,58.59,6.31,15,SUN,JUN
1223,2,299,SHA,23.81,301,B,21,W,999,10.38,52.58,5.46,7,TUE,SEP,E,986,10.54,51.09,5.39,14,FRI,MAY
1224,2,299,SHA,24.02,316,A,21,W,1005,9.56,56.11,5.36,7,WED,MAY,W,1027,10.66,51.43,5.48,13,MON,MAY
1225,2,299,SHA,24.088,317,A,21,W,1051,8.43,52.81,4.45,12,SAT,FEB,E,1106,8.84,53.05,4.69,14,THU,MAY
1226,2,299,SHA,24.822,162,A,21,W,954,9.2,56.72,5.22,7,WED,MAY,E,950,9.96,52.17,5.2,16,TUE,SEP
1227,2,299,SHA,73.13,163,O,21,E,257,12.24,62.68,7.67,8,FRI,JUL,E,286,13.61,62.72,8.54,13,WED,JUL
1228,2,299,MOD,0.332,167,B,20,E,73,10.76,73.74,7.93,12,SAT,JUN,W,66,12.5,57.39,7.17,15,THU,JUN
1229,8,330,SBD,29.605,837,A,21,S,1218,13.99,73.07,10.22,12,SUN,OCT,S,1129,12.66,74.82,9.47,14,SUN,OCT
1230,8,395,SBD,3.981,974,A,21,S,1238,5.9,72.53,4.28,4,TUE,MAR,N,1137,5.92,66.38,3.93,18,THU,JUN
1231,8,395,SBD,11.18,975,A,21,S,999,7.84,50.63,3.97,12,FRI,JUL,S,1106,7.38,59.56,4.39,16,MON,MAY
1232,8,395,SBD,45.948,977,A,21,S,340,12.19,57.14,6.97,12,FRI,JUL,S,346,11.97,59.25,7.09,14,SUN,JUN
1233,8,395,SBD,45.948,976,B,21,N,414,9.36,56.4,5.28,11,SUN,AUG,S,479,10.03,60.94,6.11,14,FRI,JUL
1234,9,395,KER,1.152,654,B,21,S,329,12.33,58.03,7.15,11,FRI,JUN,S,324,11.66,60.45,7.05,15,SUN,JUL
1235,9,395,KER,23.48,919,B,20,S,209,12.47,59.04,7.36,11,SUN,JUN,S,239,12.79,65.84,8.42,14,SUN,JUN
1236,9,395,INY,3.022,110,A,21,S,709,13.21,73.02,9.65,12,SUN,APR,S,814,15.41,71.91,11.08,14,MON,FEB
1237,9,395,INY,29.432,700,B,21,S,727,16.62,60.74,10.09,12,SUN,MAR,S,796,15.57,71.01,11.05,14,SUN,FEB
1238,9,395,INY,34.674,903,A,21,S,709,13.99,69.85,9.77,12,SUN,APR,S,772,14.1,75.46,10.64,15,SUN,FEB
1239,9,395,INY,55.827,972,B,21,S,756,14.09,73.26,10.32,12,SUN,MAR,S,766,14.08,74.3,10.46,15,SUN,FEB
1240,9,395,INY,55.827,305,A,21,S,783,14.08,70.41,9.91,12,SUN,APR,S,788,14.76,67.58,9.97,14,SUN,FEB
1241,9,395,INY,58.814,660,A,21,S,746,13.03,77.87,10.14,11,MON,SEP,S,729,15.58,63.61,9.91,13,SUN,MAR
1242,9,395,INY,73.5,644,A,21,S,775,13.56,75.17,10.19,9,MON,MAY,S,714,15.17,61.87,9.39,13,SUN,JUN
1243,9,395,INY,96.4,846,B,20,S,838,19.12,64.96,12.42,12,SUN,JUL,S,760,14.45,77.95,11.26,14,SUN,JAN
1244,9,395,INY,96.5,905,A,21,S,778,15.13,70.34,10.64,10,SUN,JUN,S,675,13.75,67.16,9.23,15,SUN,FEB
1245,9,395,INY,112.66,692,B,21,S,858,12.12,76.81,9.31,10,SUN,NOV,S,730,13.36,59.3,7.92,14,SUN,MAR
1246,9,395,INY,115.403,106,B,21,S,992,11.95,59.37,7.09,11,SUN,JUL,S,876,9.87,63.43,6.26,13,SUN,MAR
1247,9,395,INY,115.403,993,A,21,N,941,10.55,58.19,6.14,12,FRI,APR,N,891,9.23,62.97,5.81,16,MON,APR
1248,9,395,INY,116.25,994,B,21,N,979,10.37,57.55,5.97,12,SAT,MAY,N,941,9.24,62.07,5.73,15,WED,NOV
1249,9,395,INY,117.3,646,O,21,N,899,11.13,58.49,6.51,12,FRI,MAY,S,825,10.53,56.78,5.98,13,SUN,MAR
1250,9,395,INY,120.95,906,A,21,S,755,11.66,75.8,8.84,10,SUN,AUG,S,641,14,53.6,7.5,14,SUN,MAR
1251,9,395,MNO,13.931,310,B,21,S,742,13.36,71.28,9.52,9,SUN,AUG,S,613,15.02,52.39,7.87,13,SUN,JUL
1252,9,395,MNO,25.75,907,A,21,N,520,16.82,56.65,9.53,10,SUN,JUN,S,471,13.78,62.63,8.63,17,SAT,JUL
1253,9,395,MNO,25.75,308,B,21,S,829,12.3,68.06,8.37,9,SUN,JUL,N,726,13.34,54.96,7.33,15,SAT,MAY
1254,9,395,MNO,40.336,987,A,21,N,446,16.08,58.76,9.45,11,FRI,JUL,N,409,16.89,51.32,8.67,14,MON,MAY
1255,9,395,MNO,50.744,988,B,21,N,483,17.49,55.97,9.79,11,SAT,JUL,S,447,14.88,60.9,9.06,16,SAT,OCT
1256,9,395,MNO,76.3,527,A,21,S,395,18.57,51.03,9.47,12,SUN,AUG,N,386,16.22,57.1,9.26,15,SUN,JUN
1257,9,395,MNO,93.7,528,A,21,N,317,14.83,57.74,8.56,12,FRI,MAY,S,318,15.83,54.27,8.59,13,FRI,AUG
1258,9,395,MNO,107.105,529,O,20,S,475,18.46,64.63,11.93,11,SUN,AUG,S,455,20.27,56.38,11.43,14,SUN,AUG
1259,9,395,MNO,120.49,991,B,21,S,335,11.55,67,7.74,10,SUN,NOV,N,336,13.75,56.47,7.76,14,FRI,JUL
1260,2,395,LAS,4.615,198,A,19,N,281,8.7,51.94,4.52,11,SUN,OCT,S,383,9.07,67.91,6.16,17,THU,OCT
1261,2,395,LAS,4.615,215,B,21,S,642,10.38,58.63,6.09,12,SUN,JUL,S,705,11.09,60.31,6.69,14,SUN,JUN
1262,2,395,LAS,29.84,289,A,19,N,461,14.41,68.4,9.85,10,SAT,SEP,N,527,16.8,67.05,11.26,13,FRI,SEP
1263,2,395,LAS,61.094,176,A,19,N,292,10.71,67.91,7.27,7,MON,NOV,S,246,9.64,63.57,6.13,14,TUE,NOV
1264,2,395,LAS,61.094,175,B,19,S,516,9.83,63,6.19,10,TUE,MAY,N,663,11.51,69.14,7.96,15,MON,DEC
1265,2,395,LAS,70.12,261,A,19,S,91,9.52,62.33,5.94,11,SUN,MAY,S,112,13.24,55.17,7.31,14,FRI,MAY
1266,2,395,MOD,23.04,234,O,21,S,170,8.58,67.73,5.81,7,WED,NOV,N,178,11.04,55.11,6.08,15,TUE,OCT
1267,12,405,ORA,0.949,939,B,21,S,4398,8.36,60.29,5.04,7,THU,MAY,S,4847,6.32,87.84,5.55,17,WED,JUL
1268,12,405,ORA,15.9,208,B,21,S,8060,7.37,62.26,4.59,10,SAT,APR,S,8090,7.63,60.37,4.61,13,SAT,OCT
1269,12,405,ORA,21.2,434,A,21,S,9806,7.41,57.34,4.25,11,FRI,APR,S,10703,8.55,54.28,4.64,14,SAT,APR
1270,7,405,LA,6.81,211,B,21,N,11016,7.34,55.34,4.06,7,THU,JUL,N,10381,7.37,51.93,3.83,16,THU,JUL
1271,7,405,LA,18.629,551,O,21,N,9168,6.05,68.68,4.16,6,WED,JUN,S,8852,7.2,55.74,4.01,15,SAT,APR
1272,7,405,LA,28.3,545,A,19,S,10693,6.25,52.98,3.31,10,SAT,JUN,S,10434,6.18,52.25,3.23,13,SUN,OCT
1273,7,405,LA,30.5,216,A,20,N,10688,8.41,53.35,4.49,11,SAT,MAR,N,10559,8.78,50.47,4.43,13,SUN,FEB
1274,7,405,LA,37.026,412,A,19,N,9601,6.11,52.17,3.19,12,SAT,MAR,N,10199,5.97,56.77,3.39,19,THU,JUN
1275,7,405,LA,42.9,902,A,21,S,8030,6.09,60.69,3.69,8,MON,OCT,N,8155,6.67,56.27,3.75,15,FRI,JAN
1276,4,505,SOL,3.058,903,B,21,S,1793,10.02,59.71,5.98,11,SAT,JUL,S,2131,11.37,62.51,7.11,13,SUN,JUN
1277,3,505,YOL,0.396,955,B,20,N,1075,8.04,56.76,4.56,11,SAT,OCT,N,1438,9.54,63.97,6.1,14,FRI,NOV
1278,3,505,YOL,10.623,342,B,20,N,839,9.65,56.77,5.48,11,THU,DEC,S,991,7.79,83.07,6.47,16,MON,MAY
1279,3,505,YOL,10.623,964,A,20,N,699,10.83,56.74,6.15,11,FRI,NOV,S,813,8.54,83.73,7.15,17,MON,MAY
1280,3,505,YOL,22.356,965,B,20,S,568,9.04,57.14,5.17,12,SUN,OCT,S,771,10.76,65.17,7.01,17,SUN,OCT
1281,10,580,SJ,0,335,A,20,W,1475,6.83,84.82,5.8,5,WED,NOV,E,1658,10.32,63.11,6.51,17,FRI,SEP
1282,10,580,SJ,1.413,500,B,19,E,1581,10.66,51.27,5.47,12,SAT,DEC,E,1749,8.97,67.4,6.05,16,FRI,FEB
1283,10,580,SJ,4.344,199,A,20,W,3089,7.5,92.02,6.9,4,WED,FEB,E,3435,9.95,77.12,7.67,16,FRI,MAR
1284,10,580,SJ,15.34,9,B,20,W,3137,8.06,92.89,7.49,4,MON,NOV,E,2288,7.69,70.99,5.46,15,THU,JUL
1285,4,580,ALA,13.219,533,A,20,W,8970,6.72,63.66,4.28,8,THU,NOV,E,9776,7.21,64.68,4.66,14,THU,NOV
1286,4,580,ALA,28.413,534,A,20,W,7653,8.4,55.55,4.67,8,WED,FEB,W,7309,7.61,58.52,4.46,17,WED,NOV
1287,12,605,ORA,1.1,219,A,21,S,7485,7.33,65.77,4.82,7,THU,MAR,S,7476,8.58,56.11,4.81,17,TUE,JUN
1288,7,605,LA,11,222,B,19,S,7895,6.28,51.76,3.25,11,SAT,FEB,N,7818,6.19,51.96,3.22,18,SAT,JUN
1289,7,605,LA,22.92,547,O,21,S,6787,7.34,55.08,4.04,7,TUE,SEP,S,6868,7.22,56.7,4.09,17,THU,SEP
1290,4,680,SCL,9.935,423,B,21,S,4781,8.47,51.45,4.36,11,SAT,MAY,S,5137,8.12,57.63,4.68,16,FRI,AUG
1291,4,680,ALA,1.961,39,A,21,S,5380,9.06,50.88,4.61,12,SAT,MAY,N,5223,8.37,53.48,4.48,14,FRI,AUG
1292,4,680,CC,0.02,900,O,21,S,5313,8.09,51.88,4.2,11,SAT,JUN,S,5706,8.27,54.53,4.51,14,FRI,JUL
1293,4,680,SOL,7.324,355,A,21,S,3276,6.87,65.65,4.51,7,TUE,MAY,S,3485,7.95,60.35,4.79,15,SUN,AUG
1294,7,710,LA,10.31,38,A,21,S,3679,5.78,62.52,3.62,6,TUE,DEC,N,3592,6.81,51.83,3.53,15,TUE,JAN
1295,7,710,LA,11.5,421,A,21,S,6949,6.88,55.75,3.84,6,TUE,AUG,N,6939,6.93,55.28,3.83,17,TUE,APR
1296,11,805,SD,1.805,681,A,20,S,10535,11.54,71.45,8.25,9,SAT,FEB,N,10833,12.96,65.45,8.48,23,SAT,APR
1297,11,805,SD,5.542,684,O,21,S,6182,3.8,95.3,3.63,12,FRI,AUG,S,8515,5.13,97.43,4.99,16,WED,AUG
1298,11,805,SD,8.854,944,A,21,N,8071,6.73,59.93,4.03,7,WED,APR,S,9905,7.88,62.82,4.95,16,WED,NOV
1299,11,805,SD,14.461,966,B,21,N,9625,6.45,65.55,4.22,7,THU,MAR,S,10108,7.41,59.91,4.44,17,MON,JUN
1300,11,805,SD,16.431,927,B,21,N,7656,5.66,75.62,4.28,6,TUE,NOV,S,9139,8.59,59.53,5.11,14,FRI,MAR
1301,11,805,SD,23.651,929,B,21,N,7475,7.09,61.77,4.38,7,THU,SEP,S,8450,8.13,60.86,4.95,15,FRI,OCT
1302,11,805,SD,28.502,930,B,21,S,5148,6.95,57.49,4,11,WED,DEC,S,5726,7.36,60.39,4.45,15,THU,OCT
1303,11,805,SD,28.874,947,B,21,N,5466,7.15,59.5,4.25,8,WED,JUN,N,6096,7.51,63.13,4.74,16,THU,JUL
1304,11,905,SD,3.207,932,A,21,W,2266,8.71,51.55,4.49,7,TUE,AUG,E,2596,9.64,53.34,5.14,15,WED,MAY
1305,11,905,SD,5.164,942,A,20,E,8473,14.7,77.96,11.46,7,THU,OCT,E,8391,13.84,82.02,11.35,19,FRI,NOV
1306,11,905,SD,9.778,128,B,21,E,4789,8.94,68.25,6.1,6,FRI,MAR,E,4993,10.49,60.64,6.36,15,FRI,SEP
